mlb_id,full_name,role,level,team_latest,seasons_used,pa,avg,obp,slg,ops,bb_pct,k_pct,iso,hr_total,bb_total,so_total,available,on_40man,acquirable,n_pitches,avg_ev,hard_hit_pct,xwoba,xba,xslg,whiff_pct,zone_sw_pct,chase_pct,age,position,bat_side,pitch_hand,birth_country,txn_type,pcl_inflated,kbo_ineligible,mlb_pitches,acquisition_tier,fit_runner_advancement,fit_two_out_abs_discipline,fit_early_inning_pressure,fit_kbo_masked_flaw,fit_acquisition_tier,ssg_fit_score,ops_park_adj,xwoba_kbo,kbo_ops_est,kbo_wrc_plus_est,abs_ops_bonus,kbo_ops_final,kbo_wrc_plus_final,translation_confidence,pcl_discount
680718,Addison Barger,hitter,AAA,Buffalo Bisons,"[2023, 2024, 2025]",691,0.2510636758321273,0.3639580318379161,0.4268740955137482,0.7908321273516641,0.1403762662807525,0.2127351664254703,0.1757685052846639,20,97,147,False,True,False,1414.0,89.97363197478406,0.4490095158297923,0.3923681207314847,0.3323862286337737,0.593860215379642,0.2676991034171054,0.6344575295107273,0.3101439300635127,26.0,RF,L,R,USA,,False,False,1414.0,D_on40man,17.0,5.0,15.0,0.0,0,37.0,0.7908321273516641,0.384520758316855,0.7882675545495527,114.35491527387475,0.0011,0.7893675545495527,114.66291527387475,high,0.0
663624,Ryan Mountcastle,hitter,AAA,Norfolk Tides,"[2023, 2024, 2025]",106,0.2659999999999999,0.3301037735849056,0.4527452830188679,0.7828490566037736,0.0849056603773584,0.2641509433962264,0.1869096729108902,4,9,28,False,True,False,1669.3333333333333,90.9712489382598,0.4581468652120826,0.4187784901900939,0.3576531790369779,0.6278984972817375,0.2847472635699147,0.7519727932518941,0.385629531743562,29.0,1B,R,R,USA,,False,False,1669.3333333333333,D_on40man,10.0,2.0,15.0,10.0,0,37.0,0.7828490566037736,0.410402920386292,0.8413259867918985,129.21127630173157,0.0,0.8413259867918985,129.21127630173157,high,0.0
671284,Tim Elko,hitter,AAA,Charlotte Knights,"[2024, 2025]",633,0.2909620853080568,0.3583838862559241,0.5243222748815166,0.8827061611374408,0.0868878357030015,0.2954186413902053,0.2333056918798559,35,55,187,True,False,True,284.0,90.81351351351351,0.4864864864864865,0.3789238814942762,0.2936486486486486,0.6063783783783785,0.3146853146853147,0.6580645161290323,0.3178294573643411,27.0,1B,R,R,USA,Declared Free Agency,False,False,284.0,B_fa_mid,14.0,2.0,10.0,0.0,10,36.0,0.8827061611374408,0.3713454038643907,0.7612580779220008,106.79226181816024,0.0002,0.7614580779220008,106.84826181816024,high,0.0
695238,Will Wagner,hitter,AAA,,"[2023, 2024, 2025]",1058,0.3080633270321361,0.4081275992438563,0.4456578449905482,0.8537854442344046,0.1417769376181474,0.109640831758034,0.1378747879126134,22,150,116,False,True,False,498.0,88.17892156862746,0.4558823529411764,0.3861719954724141,0.3665800330033003,0.5264703720372037,0.2090314209962204,0.6892917807744305,0.2718559218559219,27.0,3B,L,R,USA,,False,False,498.0,D_on40man,14.0,12.0,10.0,0.0,0,36.0,0.8537854442344046,0.3784485555629658,0.7758195389040798,110.86947089314236,0.0052,0.7810195389040798,112.32547089314235,high,0.0
671221,Drew Waters,hitter,AAA,Omaha Storm Chasers,"[2023, 2024, 2025]",746,0.2761554959785522,0.3587238605898123,0.4770938337801609,0.8358176943699732,0.1072386058981233,0.2694369973190348,0.2007296728897173,22,80,201,True,False,True,735.6666666666666,83.75903619528619,0.2834175084175084,0.3093116347625821,0.2806767806267806,0.442096972934473,0.3160134565438553,0.7586972749824428,0.2936965751759885,27.0,LF,S,R,USA,Designated for Assignment,False,False,735.6666666666666,A_mlb_reject,15.0,6.0,0.0,0.0,15,36.0,0.8358176943699732,0.30312540206733046,0.6214070742380274,67.63398078664768,0.0028,0.6242070742380275,68.41798078664769,high,0.0
807713,Matt Shaw,hitter,AAA,Iowa Cubs,"[2024, 2025]",262,0.2929618320610687,0.4008778625954198,0.5449160305343512,0.945793893129771,0.1297709923664122,0.1564885496183206,0.2526307094222716,13,34,41,False,True,False,1691.0,84.48518518518519,0.2962962962962963,0.3459259316207805,0.3136279863481228,0.4974505119453924,0.2190237797246558,0.6282194848824189,0.2982456140350877,24.0,RF,R,R,USA,,False,False,1691.0,D_prospect,19.0,12.0,5.0,0.0,0,36.0,0.945793893129771,0.3390074129883649,0.694965196626148,88.23025505532144,0.0023,0.6972651966261479,88.87425505532143,high,0.0
647351,Abraham Toro,hitter,AAA,Worcester Red Sox,"[2023, 2024, 2025]",647,0.2819505409582689,0.367676970633694,0.4642318392581144,0.8319088098918082,0.1190108191653786,0.2040185471406491,0.181844312215848,16,77,132,False,False,True,859.0,86.6051964627777,0.3153545103003587,0.4085063671899037,0.3685221763183053,0.581915568732343,0.2527609079333217,0.6237624335851678,0.2941287572176353,29.0,1B,S,R,Canada,,False,False,859.0,D_on40man,12.0,9.0,15.0,0.0,0,36.0,0.8319088098918082,0.4003362398461056,0.8206892916845164,123.43300167166461,0.0028,0.8234892916845165,124.2170016716646,high,0.0
694374,Tim Tawa,hitter,AAA,Reno Aces,"[2024, 2025]",235,0.2820936170212766,0.3703574468085107,0.5748425531914894,0.9452,0.102127659574468,0.1914893617021276,0.2924672921897713,13,24,45,False,True,False,876.0,88.12086330935252,0.4244604316546763,0.362962878085095,0.3050671641791045,0.5439552238805971,0.3269689737470167,0.6807511737089202,0.2866666666666667,27.0,LF,R,R,USA,,True,False,876.0,D_on40man,21.0,4.0,10.0,0.0,0,35.0,0.8916981132075472,0.35570362052339305,0.7291924220729556,97.81387818042758,0.0036,0.7327924220729557,98.8218781804276,medium,0.06
694377,Nick Yorke,hitter,AAA,Indianapolis Indians,"[2024, 2025]",1128,0.3150239361702127,0.3918235815602837,0.4623111702127659,0.8541347517730495,0.1063829787234042,0.201241134751773,0.1473459657491338,23,120,227,False,True,False,229.0,87.6395137880987,0.4481132075471698,0.4058775300302025,0.3562094339622642,0.5807030188679245,0.2700230718523401,0.7091165413533835,0.2775252525252525,24.0,3B,R,R,USA,,False,False,229.0,D_prospect,11.0,9.0,15.0,0.0,0,35.0,0.8541347517730495,0.39775997942959845,0.8154079578306768,121.9542281925895,0.0046,0.8200079578306768,123.24222819258951,high,0.0
669224,Austin Wells,hitter,AAA,Scranton/Wilkes-Barre RailRiders,[2023],146,0.254,0.349,0.452,0.801,0.1095890410958904,0.2328767123287671,0.1984126984126984,5,16,34,False,True,False,1243.6666666666667,89.08578297499048,0.4213148442883364,0.3978553878715671,0.3229441359582702,0.6250748979338806,0.2810257687902643,0.744946387991193,0.3047825128405771,26.0,C,L,R,USA,,False,False,1243.6666666666667,D_wrong_position,14.0,6.0,15.0,0.0,0,35.0,0.801,0.38989828011413574,0.7992914742339782,117.44161278551388,0.0016,0.8008914742339782,117.8896127855139,high,0.0
678011,Anthony Seigler,hitter,AAA,Nashville Sounds,[2025],307,0.285,0.414,0.4779999999999999,0.892,0.1693811074918566,0.1921824104234527,0.1927710843373494,8,52,59,False,True,False,276.0,85.90416666666665,0.375,0.3346391644003625,0.323695652173913,0.4607173913043478,0.2807017543859649,0.6617647058823529,0.1714285714285714,26.0,2B,L,S,USA,,False,False,276.0,D_wrong_position,15.0,14.0,5.0,0.0,0,34.0,0.892,0.32794638111235525,0.6722900812803282,81.8812227584919,0.0159,0.6881900812803282,86.3332227584919,high,0.0
681460,Brooks Baldwin,hitter,AAA,Charlotte Knights,"[2024, 2025]",167,0.3631796407185628,0.4299341317365269,0.7316706586826347,1.1616047904191618,0.1017964071856287,0.1437125748502994,0.3690496990104671,14,17,24,False,True,False,839.0,85.89651515151516,0.3652597402597403,0.3609048654320068,0.3116214671771197,0.5321323893705665,0.2506507948542977,0.7454416138626665,0.3355686274509804,25.0,LF,S,R,USA,,False,False,839.0,D_on40man,19.0,5.0,10.0,0.0,0,34.0,1.1616047904191618,0.35368676812336663,0.7250578746529015,96.65620490281242,0.0,0.7250578746529015,96.65620490281242,high,0.0
671286,Johnathan Rodríguez,hitter,AAA,Columbus Clippers,"[2023, 2024, 2025]",1083,0.3008716528162511,0.3897996306555863,0.5351200369344413,0.9249196675900276,0.1218836565096952,0.2585410895660203,0.2345751600535305,56,132,280,True,True,True,244.0,91.71050420168068,0.5108043217286915,0.3025224789981912,0.2855360144057623,0.4013955582232893,0.3909374426710695,0.6339084445985781,0.2873315868263473,26.0,RF,R,R,Puerto Rico,Designated for Assignment,False,False,244.0,A_dfa_milb,18.0,4.0,0.0,0.0,12,34.0,0.9249196675900276,0.29647202941822737,0.6077676603073661,63.8149448860625,0.0035,0.611267660307366,64.7949448860625,high,0.0
664913,Seth Brown,hitter,AAA,,"[2024, 2025]",399,0.3597518796992481,0.4159949874686717,0.6995839598997494,1.115578947368421,0.0827067669172932,0.1929824561403508,0.3397036200110172,33,33,77,False,False,True,1100.3333333333333,88.96188034188033,0.4259201116343973,0.3814243556098984,0.3191533109260382,0.5825230791594428,0.3097457060236452,0.719609376107626,0.3024594362270235,33.0,LF,L,L,USA,,False,False,1100.3333333333333,D_on40man,17.0,6.0,10.0,0.0,0,33.0,1.115578947368421,0.3737958684977004,0.7662815304202858,108.19882851768003,0.0019,0.7681815304202858,108.73082851768002,high,0.0
678877,Jhonkensy Noel,hitter,AAA,Columbus Clippers,"[2023, 2024, 2025]",1121,0.2509152542372881,0.3248305084745763,0.4764388938447814,0.8012694023193577,0.079393398751115,0.2426404995539696,0.2257704108856501,57,89,272,True,False,True,645.0,89.46139747995419,0.389946250770993,0.3665460309171108,0.2912614942528735,0.5635256824712643,0.3443877551020408,0.7086451612903226,0.4699825453209211,24.0,RF,R,R,Dominican Republic,Designated for Assignment,False,False,645.0,A_mlb_reject,8.0,0.0,10.0,0.0,15,33.0,0.8012694023193577,0.35921511029876857,0.7363909761124755,99.82947331149315,0.0,0.7363909761124755,99.82947331149315,high,0.0
669707,Jared Triolo,hitter,AAA,Indianapolis Indians,"[2023, 2025]",284,0.2764014084507042,0.4089366197183098,0.4281197183098592,0.8370563380281689,0.1795774647887324,0.2429577464788732,0.1516575362870525,4,51,69,False,True,False,1354.6666666666667,87.3086225300931,0.3704103262926792,0.370741866639257,0.3402650490951388,0.526164337291157,0.2810033935696716,0.6671144868453923,0.2485131408600941,28.0,SS,R,R,USA,,False,False,1354.6666666666667,D_wrong_position,12.0,10.0,10.0,0.0,0,32.0,0.8370563380281689,0.36332702930647187,0.7448204100782673,102.18971482191483,0.0077,0.7525204100782673,104.34571482191485,high,0.0
702616,Jackson Holliday,hitter,AAA,Norfolk Tides,"[2023, 2024]",437,0.2701670480549199,0.4237116704805492,0.4609656750572082,0.8846773455377576,0.2082379862700228,0.2151029748283753,0.1914752556448328,12,91,94,False,True,False,1641.0,88.9682464542273,0.4299042180880457,0.3559680892274028,0.3079620560643288,0.5298868941255306,0.2918206224657838,0.6676382510353436,0.2448315911730545,22.0,2B,L,R,USA,,False,False,1641.0,D_wrong_position,17.0,10.0,5.0,0.0,0,32.0,0.8846773455377576,0.3488487274428547,0.7151398912578522,93.8791695521986,0.0081,0.7232398912578522,96.1471695521986,high,0.0
622569,Pablo Reyes,hitter,AAA,Syracuse Mets,"[2023, 2024, 2025]",957,0.2889373040752351,0.380778474399164,0.4729540229885057,0.8537324973876698,0.1274817136886102,0.1640543364681295,0.1841546413829088,36,122,157,False,False,True,364.6666666666667,86.37291598915988,0.3368021680216801,0.3155801230639529,0.2993358892972491,0.4348296859338456,0.1988965514612258,0.6096466943328526,0.2007764509312497,32.0,OF,R,R,Dominican Republic,,False,False,364.6666666666667,D_on40man,12.0,20.0,0.0,0.0,0,32.0,0.8537324973876698,0.30926852060267385,0.6340004672354813,71.16013082593477,0.0128,0.6468004672354813,74.74413082593477,high,0.0
670276,Cal Stevenson,hitter,AAA,Lehigh Valley IronPigs,"[2023, 2024, 2025]",1321,0.2648591975775927,0.403555639666919,0.4191635124905375,0.8227191521574564,0.1869795609386828,0.210446631339894,0.1542737600301808,32,247,278,False,False,True,80.5,83.6925,0.1964285714285714,0.2439511183261183,0.2231428571428571,0.3411964285714286,0.1644144144144144,0.5208333333333333,0.1814285714285714,29.0,OF,L,L,USA,,False,False,80.5,D_on40man,12.0,20.0,0.0,0.0,0,32.0,0.8227191521574564,0.23907209595959591,0.4900977967171716,30.86738308080804,0.0148,0.5048977967171716,35.01138308080806,high,0.0
691176,Jasson Domínguez,hitter,AAA,Scranton/Wilkes-Barre RailRiders,"[2023, 2024]",230,0.326695652173913,0.3914869565217391,0.4962478260869565,0.8877347826086955,0.0956521739130434,0.1695652173913043,0.1697976357443398,7,22,39,False,True,False,698.3333333333334,89.87770190480336,0.5069910490200346,0.3969698606809586,0.3381503788849327,0.589597638337913,0.281513645285381,0.7289179524114013,0.2771842583544464,23.0,LF,S,R,Dominican Republic,,False,False,698.3333333333334,D_prospect,11.0,6.0,15.0,0.0,0,32.0,0.8877347826086955,0.3890304634673394,0.7975124501080456,116.94348603025277,0.0046,0.8021124501080457,118.2314860302528,high,0.0
680837,Ryan Fitzgerald,hitter,AAA,St. Paul Saints,"[2023, 2024, 2025]",1045,0.2577397129186603,0.346445933014354,0.4532622009569378,0.7997081339712918,0.1071770334928229,0.2449760765550239,0.1959580667839521,33,112,256,True,False,True,194.0,87.7945945945946,0.3513513513513513,0.3517838521524153,0.2721351351351351,0.5637297297297298,0.2906976744186046,0.5588235294117647,0.3152173913043478,31.0,3B,L,R,USA,Designated for Assignment,False,False,194.0,A_dfa_milb,12.0,2.0,5.0,0.0,12,31.0,0.7997081339712918,0.344748175109367,0.7067337589742023,91.52545251277665,0.0005,0.7072337589742023,91.66545251277664,high,0.0
669134,Luis Campusano,hitter,AAA,El Paso Chihuahuas,"[2023, 2024, 2025]",530,0.3383415094339623,0.438588679245283,0.5895150943396226,1.0281037735849057,0.1452830188679245,0.1698113207547169,0.2516380321392564,27,77,90,False,True,False,574.3333333333334,88.13889873089875,0.3537166537166537,0.2811989524153602,0.2639119885982562,0.3884017689470154,0.2583357733363697,0.6518948135415045,0.2914212281189219,27.0,C,R,R,USA,,True,False,574.3333333333334,D_wrong_position,22.0,9.0,0.0,0.0,0,31.0,0.9608446482101922,0.275574973367053,0.5649286954024586,51.82003471268841,0.0031,0.5680286954024586,52.688034712688406,medium,0.07
672820,Lenyn Sosa,hitter,AAA,Charlotte Knights,"[2023, 2024, 2025]",431,0.2680812064965197,0.3125150812064965,0.505645011600928,0.8181600928074245,0.062645011600928,0.2296983758700696,0.2378796839694887,23,27,99,False,True,False,1356.6666666666667,88.73444829350592,0.4120198468672788,0.3909606772813231,0.3424337285867886,0.5742686375321336,0.224697867106967,0.6473525693615986,0.3940800758062541,26.0,2B,R,R,Venezuela,,False,False,1356.6666666666667,D_wrong_position,8.0,8.0,15.0,0.0,0,31.0,0.8181600928074245,0.38314146373569663,0.785440000658178,113.56320018428984,0.0,0.785440000658178,113.56320018428984,high,0.0
683770,Will Robertson,hitter,AAA,,"[2024, 2025]",1172,0.2641382252559727,0.3599556313993174,0.515037542662116,0.8749931740614334,0.1245733788395904,0.2738907849829352,0.2512169215348615,59,146,321,True,False,True,266.0,85.05454545454546,0.3181818181818182,0.2567337609970674,0.2353255813953488,0.3545581395348838,0.3591549295774648,0.689922480620155,0.3868613138686131,28.0,LF,L,L,USA,Designated for Assignment,False,False,266.0,A_dfa_milb,19.0,0.0,0.0,0.0,12,31.0,0.8749931740614334,0.25159908577712603,0.5157781258431083,38.05787523607034,0.0,0.5157781258431083,38.05787523607034,high,0.0
670092,Trenton Brooks,hitter,AAA,El Paso Chihuahuas,"[2023, 2024, 2025]",1852,0.2868617710583153,0.399645788336933,0.4966042116630669,0.89625,0.1528077753779697,0.1501079913606911,0.2097872174441599,69,283,278,False,False,True,140.0,86.0843984962406,0.3101503759398496,0.3022778190812853,0.2711212406015038,0.4388045112781955,0.2565774422328987,0.7256043956043956,0.2492668621700879,30.0,LF,L,L,USA,,True,False,140.0,D_on40man,18.0,13.0,0.0,0.0,0,31.0,0.8376168224299065,0.2962322626996596,0.6072761385343021,63.677318789604584,0.0076,0.6148761385343021,65.8053187896046,medium,0.07
682641,Luis Matos,hitter,AAA,Sacramento River Cats,"[2023, 2024, 2025]",686,0.2860685131195335,0.3446078717201166,0.5034504373177842,0.8480583090379009,0.0685131195335276,0.1034985422740524,0.2176923227985548,30,47,71,True,False,True,713.0,87.14554086438805,0.3526718529068406,0.3049331137201994,0.2814358802761931,0.4333930178667826,0.1767140903142247,0.6788379039913743,0.3415325959443606,24.0,RF,R,R,Venezuela,Designated for Assignment,False,False,713.0,A_mlb_reject,8.0,8.0,0.0,0.0,15,31.0,0.8480583090379009,0.2988344514457954,0.6126106254638806,65.17097512988656,0.0,0.6126106254638806,65.17097512988656,high,0.0
695681,Christian Moore,hitter,AAA,Salt Lake Bees,[2025],138,0.292,0.37,0.483,0.853,0.1014492753623188,0.2898550724637681,0.1916666666666666,5,14,40,False,True,False,779.0,86.90098039215688,0.3627450980392157,0.3745132015298909,0.32891,0.55926,0.3685636856368564,0.695,0.2401055408970976,23.0,2B,R,R,USA,,True,False,779.0,D_wrong_position,12.0,8.0,10.0,0.0,0,30.0,0.7971962616822429,0.3670229374992931,0.7523970218735508,104.31116612459424,0.0086,0.7609970218735509,106.71916612459425,medium,0.07
677008,Heston Kjerstad,hitter,AAA,Norfolk Tides,"[2023, 2024, 2025]",707,0.2751258840169731,0.3573592644978783,0.495983026874116,0.8533422913719944,0.0975954738330975,0.2347949080622348,0.220665114103896,28,69,166,False,True,False,392.3333333333333,90.4541829004329,0.4667027417027417,0.4147423877700104,0.342933265083265,0.638139898989899,0.3189327241601636,0.7114065403195838,0.359280763740903,27.0,LF,L,R,USA,,False,False,392.3333333333333,D_on40man,13.0,2.0,15.0,0.0,0,30.0,0.8533422913719944,0.40644754001461014,0.8332174570299508,126.94088796838622,0.0,0.8332174570299508,126.94088796838622,high,0.0
692225,Kristian Campbell,hitter,AAA,Worcester Red Sox,"[2024, 2025]",404,0.2757351485148515,0.3883118811881187,0.4315173267326733,0.8198292079207921,0.1262376237623762,0.2524752475247525,0.1557122501918088,12,51,102,False,True,False,1070.0,88.63269230769231,0.4230769230769231,0.3474551913401933,0.3230322580645161,0.4951354838709678,0.2733333333333333,0.6067415730337079,0.2350746268656716,23.0,2B,R,R,USA,,False,False,1070.0,D_wrong_position,11.0,13.0,5.0,0.0,0,29.0,0.8198292079207921,0.34050608751338945,0.6980374794024483,89.09049423268553,0.0091,0.7071374794024483,91.63849423268553,high,0.0
695391,Brett Harris,hitter,AAA,Las Vegas Aviators,"[2023, 2024, 2025]",716,0.2792988826815643,0.3715670391061453,0.4475083798882681,0.8190754189944135,0.1103351955307262,0.1773743016759776,0.1674933475764968,24,79,127,False,True,False,414.5,84.06003281762774,0.3224331926863573,0.2979913439326608,0.2863653846153846,0.4013108974358974,0.2457720850577993,0.6038221983241475,0.2040464691293564,27.0,3B,R,R,USA,,True,False,414.5,D_on40man,12.0,17.0,0.0,0.0,0,29.0,0.7800718276137271,0.2920315170540076,0.5986646099607155,61.26609078900033,0.0124,0.6110646099607154,64.73809078900032,medium,0.05
687597,Jordan Beck,hitter,AAA,Albuquerque Isotopes,"[2024, 2025]",226,0.2901858407079646,0.3671283185840708,0.5134690265486725,0.8805973451327433,0.1106194690265486,0.2345132743362832,0.2234804123071673,9,25,53,False,True,False,1500.0,86.34941167323242,0.3540586771718847,0.3870444914461885,0.3388096025186934,0.5607213695395514,0.3311818366941876,0.7005444226835085,0.3010074781886165,25.0,LF,R,R,USA,,True,False,1500.0,D_on40man,15.0,4.0,10.0,0.0,0,29.0,0.8005430410297666,0.37930360161726473,0.7775723833153926,111.36026732830993,0.002,0.7795723833153926,111.92026732830993,medium,0.1
656180,Riley Adams,hitter,AAA,Rochester Red Wings,[2024],170,0.285,0.385,0.528,0.913,0.0941176470588235,0.2588235294117647,0.2430555555555555,9,16,44,True,False,True,754.3333333333334,90.3309848869161,0.4566835764109068,0.3739675361803664,0.3327846020474467,0.541318246011855,0.304384085325008,0.6803405964645796,0.3159932794428752,29.0,C,R,R,USA,Designated for Assignment,False,False,754.3333333333334,D_wrong_position,17.0,2.0,10.0,0.0,0,29.0,0.913,0.36648818545675904,0.7513007801863559,104.00421845217966,0.0004,0.7517007801863559,104.11621845217965,high,0.0
660844,Leo Rivas,hitter,AAA,Tacoma Rainiers,"[2024, 2025]",565,0.3076424778761061,0.4568761061946902,0.4679238938053096,0.9248,0.2070796460176991,0.1946902654867256,0.15996967586289,14,117,110,False,True,False,446.0,84.07272727272726,0.2357397504456328,0.3141826815182811,0.3058325602968459,0.4181116264687693,0.2408684546615581,0.554296455424275,0.1095641646489104,28.0,3B,S,R,Venezuela,,False,False,446.0,D_on40man,12.0,17.0,0.0,0.0,0,29.0,0.9248,0.30789902788791546,0.6311930071702266,70.37404200766346,0.0225,0.6536930071702266,76.67404200766345,high,0.0
694376,Shay Whitcomb,hitter,AAA,Sugar Land Space Cowboys,"[2023, 2024, 2025]",1342,0.2637585692995529,0.3433755588673622,0.4946192250372578,0.8379947839046199,0.0961251862891207,0.2511177347242921,0.2309391620826094,73,129,337,False,True,False,159.5,86.66590909090908,0.303030303030303,0.3290863773768377,0.3002954545454545,0.4681060606060606,0.2559523809523809,0.6973431498079385,0.2675333012357567,27.0,3B,R,R,USA,,True,False,159.5,D_on40man,11.0,13.0,5.0,0.0,0,29.0,0.7980902703853523,0.32250464982930094,0.6611345321500669,78.75766900201873,0.0056,0.666734532150067,80.32566900201874,medium,0.05
672012,Tyler Black,hitter,AAA,Nashville Sounds,"[2023, 2024, 2025]",903,0.2635105204872646,0.3828615725359911,0.4248062015503876,0.8076677740863787,0.1450719822812846,0.2004429678848283,0.1611396134853809,22,131,181,False,True,False,146.5,83.03125,0.2209821428571428,0.2969461241883117,0.2927767857142856,0.386671875,0.2880258899676375,0.6203943115707822,0.2071428571428571,25.0,DH,L,R,Canada,,False,False,146.5,D_on40man,15.0,14.0,0.0,0.0,0,29.0,0.8076677740863787,0.2910072017045454,0.5965647634943181,60.67813377840907,0.0121,0.6086647634943181,64.06613377840907,high,0.0
672016,Denzel Clarke,hitter,AAA,Las Vegas Aviators,[2025],135,0.28,0.43,0.411,0.841,0.1703703703703703,0.2222222222222222,0.1308411214953271,0,23,30,False,True,False,632.0,87.9067415730337,0.4269662921348314,0.3788794650403676,0.3399425287356322,0.547080459770115,0.3275862068965517,0.6402640264026402,0.2917933130699088,26.0,CF,R,R,Canada,,True,False,632.0,D_on40man,14.0,4.0,10.0,0.0,0,28.0,0.8009523809523809,0.37130187573956025,0.7611688452660984,106.76727667450756,0.003,0.7641688452660984,107.60727667450756,medium,0.05
669397,Nick Allen,hitter,AAA,Las Vegas Aviators,"[2023, 2024]",541,0.3414066543438077,0.427706099815157,0.5035878003696859,0.9312939001848428,0.1275415896487985,0.1053604436229205,0.1620589889897934,10,69,57,False,True,False,1035.6666666666667,81.89720468719817,0.2199315156699874,0.2707869981028907,0.2740096577745624,0.3433725540650806,0.1998501770859072,0.6644970508616947,0.2626956049839305,27.0,SS,R,R,USA,,True,False,1035.6666666666667,D_wrong_position,12.0,16.0,0.0,0.0,0,28.0,0.8869465716046122,0.2653712581408329,0.5440110791887074,45.96310217283807,0.0061,0.5501110791887074,47.67110217283807,medium,0.05
690291,Jace Jung,hitter,AAA,Toledo Mud Hens,"[2024, 2025]",910,0.2542802197802197,0.3731923076923077,0.4501923076923077,0.8233846153846154,0.1593406593406593,0.2395604395604395,0.1957551140900225,31,145,218,False,True,False,304.0,87.31870967741935,0.3635483870967742,0.2991522731182796,0.2958022580645161,0.3968951612903226,0.2707518470230334,0.6519122120817036,0.2606977446637132,25.0,3B,L,R,USA,,False,False,304.0,D_on40man,15.0,13.0,0.0,0.0,0,28.0,0.8233846153846154,0.29316922765591397,0.6009969166946236,61.91913667449462,0.0064,0.6073969166946236,63.71113667449461,high,0.0
694388,Joey Loperfido,hitter,AAA,Buffalo Bisons,"[2023, 2024, 2025]",700,0.2604428571428571,0.3459028571428571,0.4464842857142857,0.792387142857143,0.0942857142857142,0.2542857142857143,0.1860164491328446,25,66,178,False,True,False,690.0,86.63399999999999,0.359047619047619,0.3849587133195498,0.3527817763415589,0.5414000685468077,0.3232095592466147,0.7307581307581308,0.3296082879306503,27.0,LF,L,R,USA,,False,False,690.0,D_on40man,8.0,0.0,10.0,10.0,0,28.0,0.792387142857143,0.3772595390531588,0.7733820550589754,110.18697541651312,0.0,0.7733820550589754,110.18697541651312,high,0.0
667452,Corey Julks,hitter,AAA,Charlotte Knights,"[2023, 2024, 2025]",976,0.2839385245901639,0.3751536885245901,0.4725256147540983,0.8476793032786886,0.1229508196721311,0.1946721311475409,0.1881758443894031,30,120,190,True,False,True,715.3333333333334,86.08740207373272,0.2839765745007681,0.2965832460045491,0.2557061451695598,0.408253936863693,0.264322004596579,0.6310315321990586,0.2970957574722702,30.0,LF,R,R,USA,Outrighted,False,False,715.3333333333334,C_outrighted,12.0,9.0,0.0,0.0,7,28.0,0.8476793032786886,0.2906515810844581,0.5958357412231391,60.47400754247895,0.0025,0.598335741223139,61.17400754247893,high,0.0
670223,Matt Mervis,hitter,AAA,,"[2023, 2024, 2025]",1325,0.2558249056603773,0.3465690566037736,0.521787924528302,0.8683569811320755,0.1116981132075471,0.2573584905660377,0.2660025593228894,75,148,341,False,False,True,347.3333333333333,88.81342752074886,0.39439042234141,0.3212515858874313,0.2618882254656248,0.4857858764558454,0.3615008637761766,0.7485729902298743,0.3021019013666072,28.0,1B,L,R,USA,,False,False,347.3333333333333,D_on40man,19.0,4.0,5.0,0.0,0,28.0,0.8683569811320755,0.3148265541696827,0.6453944360478495,74.35044209339787,0.0019,0.6472944360478495,74.88244209339787,high,0.0
691783,Jordan Lawlar,hitter,AAA,Reno Aces,"[2023, 2024, 2025]",438,0.3283698630136987,0.4141598173515981,0.5764748858447488,0.9906347031963468,0.1187214611872146,0.2260273972602739,0.2479645911313405,18,52,99,False,True,False,209.5,80.61487804878048,0.1957317073170731,0.2777377010217307,0.265475,0.384375,0.3319344262295082,0.6469580983078163,0.2391541312404622,23.0,LF,R,R,USA,,True,False,209.5,D_prospect,19.0,8.0,0.0,0.0,0,27.0,0.9345610407512706,0.2721829470012961,0.557975041352657,49.873011578743956,0.0087,0.566675041352657,52.30901157874396,medium,0.06
668731,Akil Baddoo,hitter,AAA,Toledo Mud Hens,"[2023, 2024, 2025]",883,0.2623080407701019,0.3659535673839185,0.4548040770101925,0.820757644394111,0.1404303510758777,0.2514156285390713,0.192620166947064,25,124,222,False,True,False,599.3333333333334,89.58056748189847,0.4174882591779834,0.3709280808282534,0.3261272288098375,0.5406092446201142,0.3012488708220415,0.720621508121508,0.3525163912250102,27.0,LF,L,L,USA,,False,False,599.3333333333334,D_on40man,15.0,2.0,10.0,0.0,0,27.0,0.820757644394111,0.36350951921168834,0.745194514383961,102.29446402750908,0.0,0.745194514383961,102.29446402750908,high,0.0
683021,Michael Stefanic,hitter,AAA,Buffalo Bisons,"[2023, 2024, 2025]",1080,0.3371444444444444,0.4372583333333333,0.4399083333333333,0.8771666666666667,0.1277777777777777,0.0861111111111111,0.1030910924580556,13,138,93,True,False,True,277.6666666666667,87.03986176266879,0.3023370391791444,0.264175965376404,0.2611625730994152,0.3471045484080572,0.1131560725469355,0.5799480842189337,0.1960625962478672,30.0,2B,R,R,USA,Designated for Assignment,False,False,277.6666666666667,D_wrong_position,7.0,20.0,0.0,0.0,0,27.0,0.8771666666666667,0.2588924460688759,0.5307295144411955,42.244264043534756,0.0133,0.5440295144411955,45.968264043534745,high,0.0
