slot,player_id,player_name,roster_team,age,bat_side,birth_country,market_access_bucket,market_access_score,availability_gate_pass,first_pass_gate_pass,final_priority_score,recent_pa,recent_woba,recent_bb_pct,recent_k_pct,recent_whiff_per_swing,recent_nonfast_whiff_per_swing,recent_hardhit_rate,recent_barrel_rate,recent_hitter_count_xwoba,hitter_model_feature_count,hitter_model_feature_non_null_count,hitter_savant_pilot_success_prob,hitter_savant_pilot_failure_prob,hitter_savant_pilot_net_signal,hitter_savant_pilot_component_status,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
regular_foreign_hitter_outfield_priority,807747,rikuu nishida,CWS,25.0,Left,Japan,40man_not_active_medium_low_access,35.0,False,False,38.46300516323949,30,0.2551724137931034,0.0,0.1666666666666666,0.1304347826086956,0.25,0.1199999999999999,0.0,0.187,17,17,0.7181497001346215,0.32539199128100726,0.3927577088536143,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668845,aaron schunk,ATL,28.0,Right,USA,non40man_org_candidate,75.0,True,False,38.42839257705509,33,0.1859375,0.0,0.303030303030303,0.2361111111111111,0.2258064516129032,0.217391304347826,0.0434782608695652,,17,16,0.6263705783167318,0.3266420709165718,0.29972850740016,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,691728,zac veen,COL,24.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,38.354417782090565,37,0.1932432432432432,0.054054054054054,0.3783783783783784,0.4022988505747126,0.2692307692307692,0.3,0.05,0.112,17,17,0.08853853293436287,0.91168104927969,-0.8231425163453271,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,572191,michael taylor,,,,,unknown_not_in_current_mlb_org,45.0,False,False,38.34301259582848,325,0.2758620689655172,0.0707692307692307,0.3384615384615385,0.3553846153846154,0.4647887323943662,0.431578947368421,0.1052631578947368,0.2893262443438914,17,17,0.22631955843406515,0.7840544561987419,-0.5577348977646768,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,695391,brett harris,ATH,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,38.30353263784103,90,0.3208567603748326,0.0888888888888888,0.2555555555555555,0.2171140939597315,0.3616161616161616,0.2592592592592593,0.0345679012345678,0.5353333333333333,17,17,0.25668235395068584,0.5518067138732388,-0.2951243599225529,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,669326,bryce teodosio,LAA,26.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,38.07368421164356,201,0.2444575778824,0.0398009950248755,0.3233830845771144,0.3415900729023002,0.3923874480058723,0.2576796866730178,0.0486715359373345,0.1584328358208955,17,17,0.4263728822151417,0.5415042409407601,-0.11513135872561842,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,664059,sam haggerty,,,,,unknown_not_in_current_mlb_org,45.0,False,False,38.06389662387657,229,0.3161522987095824,0.0786026200873362,0.2314410480349345,0.2501020110933991,0.351117553108007,0.3543557442698167,0.0192280602901816,0.3191063076176613,17,17,0.41197884878882,0.5480729030344677,-0.13609405424564763,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,701538,jackson merrill,SD,23.0,Left,USA,mlb_active_low_access,10.0,False,False,37.88678643611628,746,0.3172549616693578,0.0737265415549597,0.2319034852546916,0.2465634083382953,0.2805841279834236,0.4407810175893578,0.12096501540842,0.4472534316486075,17,17,0.8988515325932831,0.14236085958398964,0.7564906730092935,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,805347,jim jarvis,ATL,25.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,37.8285702693716,5,0.18,0.0,0.4,0.1818181818181818,0.25,0.3333333333333333,0.0,0.258,17,17,0.1878409564567764,0.7463575592710685,-0.558516602814292,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,624413,pete alonso,BAL,31.0,Right,USA,mlb_active_low_access,10.0,False,False,37.79912604076335,1003,0.361242934351926,0.0907278165503489,0.2263210368893319,0.2380663273337881,0.2871624524087375,0.5480346195456185,0.1682526887422837,0.3718533668070368,17,17,0.9342960925570923,0.09878755258779379,0.8355085399692985,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,800050,chase delauter,CLE,24.0,Left,USA,mlb_active_low_access,10.0,False,False,37.779700342142306,265,0.3271863117870722,0.1018867924528302,0.1358490566037735,0.1347517730496454,0.1547619047619047,0.41,0.06,0.28696,17,17,0.5026320753486552,0.4514212985116472,0.051210776837007976,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668800,andrew knizner,COL,31.0,Right,USA,non40man_org_candidate,75.0,True,False,37.75982188037048,88,0.3166666666666666,0.0795454545454545,0.1136363636363635,0.173076923076923,0.2297297297297297,0.2318840579710145,0.0144927536231883,0.3844404761904762,17,17,0.7936603573964165,0.1944839525109314,0.5991764048854851,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,679032,johan rojas,PHI,25.0,Right,Dominican Republic,non40man_org_candidate,30.0,False,False,37.67685487027583,172,0.2717261904761904,0.0755813953488372,0.2325581395348837,0.2103658536585365,0.24375,0.3529411764705882,0.0336134453781512,0.259,17,17,0.7111266754193282,0.316116220504438,0.3950104549148902,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,814439,ryan waldschmidt,AZ,23.0,Right,USA,mlb_active_low_access,10.0,False,False,37.541050161060355,110,0.315,0.0636363636363636,0.3363636363636363,0.3152173913043478,0.4615384615384615,0.40625,0.09375,0.5675,17,17,0.06428832747103232,0.9268124739222962,-0.8625241464512639,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,700246,carson williams,TB,22.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,37.51893981150711,139,0.2368759635149022,0.0575539568345323,0.39568345323741,0.3444135468324369,0.4960691240821775,0.3317060637204522,0.0680883864337101,0.4317759204401184,17,17,0.13441944514795348,0.7774608007393262,-0.6430413555913728,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,691718,pete crow-armstrong,CHC,24.0,Left,USA,mlb_active_low_access,10.0,False,False,37.48643766943805,922,0.341369693213511,0.0574837310195227,0.2440347071583514,0.2632973800181619,0.2787372131561356,0.4441834081773469,0.1279087853029206,0.4118921691073421,17,17,0.9590886096578315,0.06453286065413703,0.8945557490036945,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,667472,dane myers,CIN,30.0,Right,USA,mlb_active_low_access,10.0,False,False,37.480090993650464,441,0.3008110936682365,0.0793650793650793,0.2358276643990929,0.204889912954429,0.2729923138086403,0.4064846717907942,0.0821627352239597,0.4753370138594053,17,17,0.6273387503712405,0.3333799577003034,0.29395879267093716,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668715,spencer steer,CIN,28.0,Right,USA,mlb_active_low_access,10.0,False,False,37.476267202495144,823,0.3348376780563997,0.0923450789793438,0.2223572296476306,0.2273632119097644,0.2658944165926311,0.3568212810166581,0.0934874639031714,0.4299083131944762,17,17,0.8861490662982098,0.1106456102694357,0.7755034560287741,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,694224,gabriel gonzalez,MIN,22.0,Right,Venezuela,40man_not_active_medium_low_access,35.0,False,False,37.33466444978925,4,0.575,0.5,0.0,0.0,,0.0,0.0,,17,13,0.059225897451450675,0.8474371808736859,-0.7882112834222352,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,687478,cam devanney,,,,,unknown_not_in_current_mlb_org,45.0,False,False,37.27008491374944,38,0.1644736842105263,0.0526315789473684,0.5526315789473685,0.3809523809523809,0.5714285714285714,0.4666666666666667,0.0666666666666666,0.689,17,17,0.038880691191058796,0.8415894096087299,-0.8027087184176711,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,675915,david bañuelos,MIN,29.0,Right,USA,non40man_org_candidate,75.0,True,False,37.251899401064776,2,0.35,0.0,0.5,0.75,1.0,,,,17,9,0.02,0.98,-0.96,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,665489,vladimir guerrero,TOR,27.0,Right,Canada,mlb_active_low_access,10.0,False,False,37.20202457438744,958,0.3722212060262183,0.1179540709812108,0.1263048016701461,0.1925432561523375,0.2602385996637678,0.4928503270955791,0.1063688233064175,0.4539266389859899,17,17,0.9329860746199315,0.0681495134733482,0.8648365611465834,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,687952,christian encarnacion-strand,BAL,26.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,37.149802252676054,137,0.2744525547445255,0.0218978102189781,0.2335766423357664,0.231060606060606,0.3163265306122449,0.44,0.09,0.3718333333333333,17,17,0.8077944146294892,0.2445204168804594,0.5632739977490298,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,666397,edouard julien,COL,27.0,Left,Canada,mlb_active_low_access,10.0,False,False,37.104977409437055,388,0.291852806414662,0.11340206185567,0.2860824742268041,0.2407612237753318,0.3685224741679191,0.4607630949611354,0.1000613339787892,0.5845550205347414,17,17,0.4030313350296302,0.5965054071745239,-0.19347407214489376,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,808959,munetaka murakami,CWS,26.0,Left,Japan,medical_red_flag,15.0,False,False,36.958724278293275,246,0.4020746887966804,0.1788617886178861,0.3252032520325203,0.3893805309734513,0.4408163265306122,0.5916666666666667,0.2083333333333333,0.2754285714285714,17,17,0.02318264169100019,0.98,-0.9568173583089998,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,690291,jace jung,DET,25.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,36.923332420739754,63,0.1968253968253968,0.1428571428571428,0.2698412698412698,0.1896575821104122,0.2423941798941798,0.3633384536610343,0.0281618023553507,0.05,17,17,0.21974651763928366,0.829217465234372,-0.6094709475950884,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,680776,jarren duran,BOS,29.0,Left,USA,mlb_active_low_access,10.0,False,False,36.912114269489464,963,0.3327304250785559,0.0809968847352024,0.2554517133956385,0.2809850121453557,0.3497302077543543,0.4526593342781145,0.1017798395194677,0.5057263191881114,17,17,0.9432814175950385,0.060572342527601894,0.8827090750674366,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,656811,ryan o'hearn,PIT,32.0,Left,USA,mlb_active_low_access,10.0,False,False,36.906617293055504,754,0.3651154497948768,0.1034482758620689,0.202917771883289,0.2067244884000231,0.2879311253301226,0.430464708957615,0.0743864993724055,0.385591017706137,17,17,0.8713118433626055,0.13384841778728218,0.7374634255753233,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,682634,kevin alcántara,CHC,23.0,Right,Dominican Republic,40man_not_active_medium_low_access,35.0,False,False,36.90088709518579,22,0.2681818181818181,0.0909090909090908,0.3636363636363636,0.3852813852813852,0.5,0.2337662337662337,0.0,,17,16,0.021780766535156783,0.98,-0.9582192334648432,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,660821,jesús sánchez,TOR,28.0,Left,Dominican Republic,mlb_active_low_access,10.0,False,False,36.86062504373283,701,0.322548024483434,0.0699001426533523,0.2125534950071326,0.2397060573201534,0.2988686880303609,0.4486740024821181,0.113236954756773,0.4898465393881756,17,17,0.9191111323015062,0.0911898932521221,0.8279212390493841,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,672012,tyler black,MIL,25.0,Left,Canada,40man_not_active_medium_low_access,35.0,False,False,36.81487834038397,41,0.3865853658536584,0.1463414634146341,0.1951219512195122,0.2632895559724827,0.1913956639566395,0.1930313588850174,0.0,,17,16,0.10863617722077062,0.8402881267374772,-0.7316519495167066,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,702358,trey lipscomb,WSH,25.0,Right,USA,non40man_org_candidate,75.0,True,False,36.806641903561456,4,0.45,0.0,0.25,0.25,1.0,0.3333333333333333,0.0,,17,15,0.26401973966540937,0.18343682462243657,0.0805829150429728,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,672960,kazuma okamoto,TOR,29.0,Right,Japan,mlb_active_low_access,10.0,False,False,36.78695976976504,270,0.3259259259259259,0.0925925925925925,0.3259259259259259,0.3300589390962672,0.3953488372093023,0.512987012987013,0.1493506493506493,0.3684545454545454,17,17,0.20289964860961282,0.8336697005232494,-0.6307700519136366,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,676480,josé barrero,BAL,28.0,Right,Cuba,non40man_org_candidate,75.0,True,False,36.752146348727,31,0.2080645161290322,0.032258064516129,0.2903225806451613,0.2463768115942029,0.2702702702702703,0.2,0.05,,17,16,0.6702181952881144,0.23528201434268156,0.43493618094543285,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,606466,ketel marte,AZ,32.0,Switch,Dominican Republic,mlb_active_low_access,10.0,False,False,36.575350634129045,828,0.3701840685496667,0.1014492753623187,0.1509661835748791,0.2006773245679566,0.2769956395740518,0.4626694549351311,0.1270865484542565,0.5189921353557355,17,17,0.9200138249582898,0.08979810444384329,0.8302157205144465,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668930,brice turang,MIL,26.0,Left,USA,mlb_active_low_access,10.0,False,False,36.4470163349589,941,0.3701923527978123,0.1200850159404887,0.230605738575983,0.1888004763853521,0.2416755224938009,0.4744167881028591,0.0808301520811145,0.5033663565958092,17,17,0.9314528559091356,0.0627877147735937,0.8686651411355419,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,457759,justin turner,,,,,unknown_not_in_current_mlb_org,45.0,False,False,36.389090012325795,189,0.2743386243386243,0.0846560846560846,0.1957671957671957,0.1618037135278514,0.1908396946564885,0.3111111111111111,0.037037037037037,0.3198602150537634,17,17,0.5129782915118193,0.4634849276554835,0.04949336385633579,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,671056,iván herrera,STL,26.0,Right,Panama,mlb_active_low_access,10.0,False,False,36.384922403798086,743,0.3793569543099783,0.1049798115746971,0.1776581426648721,0.2039766723431851,0.2920323654936799,0.4560483407402074,0.0946129361530162,0.4270646285970646,17,17,0.8538915055282954,0.1581581344249944,0.695733371103301,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,671739,michael harris,ATL,25.0,Left,USA,mlb_active_low_access,10.0,False,False,36.36914973515723,881,0.3205683577482639,0.0306469920544835,0.1952326901248581,0.2266256410001805,0.3221214609446068,0.459376370526326,0.1082285587467623,0.5893417731141257,17,17,0.98,0.02005515723607252,0.9599448427639274,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668709,jj bleday,CIN,28.0,Left,USA,mlb_active_low_access,10.0,False,False,36.34364827097727,510,0.3376750051040241,0.1098039215686273,0.2392156862745098,0.2756283658244443,0.3984683769940657,0.416644556766469,0.0931680008572083,0.33535111689855,17,17,0.4162808825609491,0.559517659968898,-0.14323677740794893,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,681481,kerry carpenter,DET,28.0,Left,USA,mlb_active_low_access,10.0,False,False,36.32864213388313,607,0.348092911743075,0.0494233937397034,0.2520593080724875,0.2508742909317543,0.3177737819997199,0.4716253769393182,0.122314196226932,0.63723306914533,17,17,0.8864578185455964,0.1110859831346824,0.7753718354109139,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,679529,spencer torkelson,DET,26.0,Right,USA,mlb_active_low_access,10.0,False,False,36.30761441678823,904,0.3374352729604246,0.1117256637168141,0.2754424778761062,0.251033214519121,0.3553979051399678,0.4487948299953422,0.1354443908443675,0.4309812365640767,17,17,0.8190593934043499,0.1885488861152513,0.6305105072890985,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,702176,alan roden,MIN,26.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,36.16289554767844,153,0.2542483660130719,0.0522875816993464,0.241830065359477,0.2230769230769231,0.2977099236641221,0.3039215686274509,0.0196078431372549,0.0671666666666666,17,17,0.5444864958859787,0.36842880328463634,0.1760576926013424,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,596103,austin slater,TB,33.0,Right,USA,mlb_active_low_access,10.0,False,False,36.15235093157226,216,0.3013697216324604,0.074074074074074,0.3101851851851852,0.2345407529574654,0.3488888888888888,0.4035087719298245,0.116569200779727,0.7340325646401117,17,17,0.47733794760798154,0.4752028657478734,0.0021350818601081345,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,662139,daulton varsho,TOR,29.0,Left,USA,mlb_active_low_access,10.0,False,False,36.13545864258855,507,0.3489991683384188,0.0769230769230768,0.2406311637080867,0.2298566962937418,0.233197347029703,0.394017706920747,0.112910005701346,0.5303164905427387,17,17,0.8335526569754099,0.2150453335557359,0.6185073234196741,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,665828,oswaldo cabrera,NYY,27.0,Switch,Venezuela,40man_not_active_medium_low_access,35.0,False,False,36.089731046220415,122,0.3264462809917355,0.0901639344262295,0.2049180327868852,0.2289719626168224,0.264367816091954,0.3452380952380952,0.0,0.3966666666666666,17,17,0.47783024416399006,0.5162956619252242,-0.03846541776123419,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,680862,willie maciver,TOR,29.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,36.05648205857031,111,0.2563063063063063,0.063063063063063,0.2432432432432432,0.2119815668202765,0.3733333333333333,0.3733333333333333,0.04,0.4886521739130434,17,17,0.4938685807593333,0.3244439411177379,0.16942463964159543,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,668723,ryan vilade,TB,27.0,Right,USA,mlb_active_low_access,10.0,False,False,36.047179553209745,126,0.3709704184704184,0.1031746031746031,0.1984126984126983,0.1669709517535604,0.2036939775910363,0.4306547619047619,0.0479166666666666,0.3137999999999998,17,17,0.400139666007759,0.6658380972971764,-0.26569843128941734,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,455117,martín maldonado,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.991832695172484,161,0.2658064516129032,0.0496894409937888,0.3540372670807453,0.3682170542635659,0.5294117647058824,0.28125,0.09375,0.2643333333333333,17,17,0.10179006293322902,0.8919297089654658,-0.7901396460322367,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,641355,cody bellinger,NYY,30.0,Left,USA,mlb_active_low_access,10.0,False,False,35.91938501506448,936,0.3606976522681019,0.1036324786324786,0.1346153846153845,0.1588424467668128,0.1930339545093643,0.3864178725564864,0.0779131759329778,0.3791546308015875,17,17,0.9586315272288118,0.0431332114436893,0.9154983157851225,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,808975,hyeseong kim,LAD,27.0,Left,Republic of Korea,40man_not_active_medium_low_access,35.0,False,False,35.76705273359908,301,0.3158809884212388,0.0631229235880398,0.2757475083056478,0.2711371277378797,0.3647102251753414,0.2692210222282395,0.0304106478926045,0.1458626799557031,17,17,0.38629964430070857,0.6530081832995552,-0.26670853899884667,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,592696,eddie rosario,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.76293963150972,8,0.1125,0.0,0.25,0.4,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.6096470588235294,17,17,0.08723750220078826,0.8832162159364064,-0.7959787137356181,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,663616,trevor larnach,MIN,29.0,Left,USA,mlb_active_low_access,10.0,False,False,35.749128139459614,760,0.3360705999650675,0.1039473684210525,0.2118421052631578,0.2682920730097468,0.4129579522053541,0.4163862913096695,0.0681990208078334,0.4665610702561757,17,17,0.7617956925571758,0.1980251757542507,0.5637705168029251,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,641933,tyler o'neill,BAL,30.0,Right,Canada,mlb_active_low_access,10.0,False,False,35.70855299865161,334,0.2835444495624136,0.1077844311377245,0.2455089820359281,0.2868585991324076,0.4191907190909186,0.3790002412756902,0.1226996556337872,0.252460745176314,17,17,0.22688916378428625,0.7946018709565029,-0.5677127071722167,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,695657,colson montgomery,CWS,24.0,Left,USA,mlb_active_low_access,10.0,False,False,35.48499901354216,554,0.3567782732453664,0.0902527075812273,0.2996389891696751,0.321493423984855,0.3723749331025768,0.4479590797108476,0.1409734403558798,0.5138788457130515,17,17,0.49081539012395803,0.5839604121279057,-0.0931450220039477,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,681624,andy pages,LAD,25.0,Right,Cuba,mlb_active_low_access,10.0,False,False,35.322329500529605,892,0.3513203278736494,0.0482062780269058,0.2051569506726456,0.2040467857703856,0.2556888650719803,0.4023248660177185,0.0902726129279229,0.5645988613382573,17,17,0.9729282006894177,0.026308582931724736,0.9466196177576929,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,663330,jahmai jones,DET,28.0,Right,USA,mlb_active_low_access,10.0,False,False,35.31386334156414,237,0.3504828250219465,0.1139240506329113,0.2447257383966244,0.246021424813011,0.3492246150473999,0.5087182164045012,0.1201201578012226,0.4534899437412096,17,17,0.3164636020901259,0.7643156500495141,-0.44785204795938816,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,679631,terrin vavra,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.22032555546257,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,17,15,0.8023832405842627,0.5498372343708873,0.2525460062133754,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,803011,sam antonacci,CWS,23.0,Left,USA,mlb_active_low_access,10.0,False,False,35.18792039706635,196,0.3735751295336787,0.0663265306122449,0.1479591836734693,0.1378205128205128,0.16,0.3623188405797101,0.0652173913043478,0.4497692307692307,17,17,0.6908914231294877,0.3387536963043172,0.3521377268251705,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,666915,bobby dalbec,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.15188379810694,21,0.3025,0.1428571428571428,0.2857142857142857,0.3513513513513513,0.3125,0.2727272727272727,0.0,,17,16,0.02411305246398418,0.9459573451996137,-0.9218442927356295,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,669256,nick solak,SD,31.0,Right,USA,non40man_org_candidate,75.0,True,False,35.12380689000142,11,0.0818181818181818,0.0,0.1818181818181818,0.3157894736842105,0.3,0.3333333333333333,0.0,,17,15,0.926705836655877,0.10890042569898653,0.8178054109568905,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,572138,jon singleton,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.10782028083422,9,0.1,0.0,0.1111111111111111,0.0769230769230769,0.1111111111111111,0.5,0.0,0.564,17,17,0.8643554715559552,0.025122356506620872,0.8392331150493343,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,553882,omar narváez,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.10473674215755,10,0.41,0.2,0.1,0.1052631578947368,0.0,0.1428571428571428,0.0,0.035,17,16,0.19594995998638018,0.7477362441882452,-0.551786284201865,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,677951,bobby witt,KC,25.0,Right,USA,mlb_active_low_access,10.0,False,False,35.09776438657855,985,0.3748625375363983,0.081218274111675,0.1817258883248731,0.2177606089632992,0.2598795198582237,0.4997022528097962,0.1284531068203704,0.4431374082798607,17,17,0.9612457857498277,0.058790210447745246,0.9024555753020824,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,657557,paul dejong,,,,,unknown_not_in_current_mlb_org,45.0,False,False,35.08031224935852,208,0.2836538461538461,0.0528846153846153,0.3365384615384615,0.3126338329764453,0.3982300884955752,0.3968253968253968,0.1031746031746031,0.4340136986301371,17,17,0.37940230247498663,0.582505228527697,-0.2031029260527104,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,667670,brent rooker,ATH,31.0,Right,USA,mlb_active_low_access,10.0,False,False,35.05562788112258,902,0.3457194097784618,0.0931263858093125,0.2439024390243902,0.3012210855952816,0.4416662886112702,0.442398967762501,0.1414158342044692,0.6145365935757977,17,17,0.7813975733812888,0.19403139697075844,0.5873661764105303,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,592669,hunter renfroe,,,,,unknown_not_in_current_mlb_org,45.0,False,False,34.982313392668345,108,0.2212962962962963,0.074074074074074,0.1944444444444444,0.2151162790697674,0.3023255813953489,0.3544303797468353,0.0632911392405063,0.508289442039442,17,17,0.5974649408027227,0.2654518179269338,0.33201312287578894,positive_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,681909,justin dean,CHC,29.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,34.965318077907355,2,0.0,0.0,0.5,0.6,1.0,0.0,0.0,,17,14,0.02,0.9357772679004283,-0.9157772679004282,negative_pilot_signal_risk,signal_component_only_no_recommendation,False,False,False
regular_foreign_hitter_outfield_priority,663584,hayden senger,NYM,29.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,34.905785088283444,95,0.2081977671451355,0.031578947368421,0.2736842105263157,0.290193108670958,0.3331656346749225,0.3570850202429149,0.031578947368421,,17,16,0.45895167636614426,0.4800431715836308,-0.021091495217486544,neutral_pilot_signal_unranked,signal_component_only_no_recommendation,False,False,False
