provider,status,candidate_key,candidate_name,fit_slot,fit_review_lane,query,returned_rows,error_rows
naver_news,attempted,0527e11050b44177,"Trivino, Lou",foreign_pitcher,lane_2_deep_review_candidate_locked,Lou Trivino KBO 한국 해외,0,0
naver_news,attempted,bd53a016f456930a,"Garabito, Gerson",foreign_pitcher,lane_2_deep_review_candidate_locked,Gerson Garabito 부상 계약 방출,0,0
naver_news,attempted,bd53a016f456930a,"Garabito, Gerson",foreign_pitcher,lane_2_deep_review_candidate_locked,Gerson Garabito KBO 한국 해외,0,0
naver_news,attempted,50e1a03458f9e1f2,"Carrasco, Carlos",foreign_pitcher,lane_2_deep_review_candidate_locked,Carlos Carrasco 부상 계약 방출,0,0
naver_news,attempted,50e1a03458f9e1f2,"Carrasco, Carlos",foreign_pitcher,lane_2_deep_review_candidate_locked,Carlos Carrasco KBO 한국 해외,0,0
naver_news,attempted,1dbd6dd10cc9a699,"Richardson, Lyon",foreign_pitcher,lane_2_deep_review_candidate_locked,Lyon Richardson 부상 계약 방출,0,0
naver_news,attempted,1dbd6dd10cc9a699,"Richardson, Lyon",foreign_pitcher,lane_2_deep_review_candidate_locked,Lyon Richardson KBO 한국 해외,0,0
naver_news,attempted,8a1d7209f28969e1,"Muñoz, Roddery",foreign_pitcher,lane_2_deep_review_candidate_locked,Roddery Muñoz 부상 계약 방출,0,0
naver_news,attempted,8a1d7209f28969e1,"Muñoz, Roddery",foreign_pitcher,lane_2_deep_review_candidate_locked,Roddery Muñoz KBO 한국 해외,0,0
naver_news,attempted,8931f2890fdbdd3b,"Lara, Andry",foreign_pitcher,lane_2_deep_review_candidate_locked,Andry Lara 부상 계약 방출,0,0
naver_news,attempted,8931f2890fdbdd3b,"Lara, Andry",foreign_pitcher,lane_2_deep_review_candidate_locked,Andry Lara KBO 한국 해외,0,0
naver_news,attempted,bb0ba3f751af1c43,"Fulmer, Michael",foreign_pitcher,lane_2_deep_review_candidate_locked,Michael Fulmer 부상 계약 방출,0,0
naver_news,attempted,bb0ba3f751af1c43,"Fulmer, Michael",foreign_pitcher,lane_2_deep_review_candidate_locked,Michael Fulmer KBO 한국 해외,0,0
naver_news,attempted,eb0e31e197f71be3,"Rashi, Taylor",foreign_pitcher,lane_2_deep_review_candidate_locked,Taylor Rashi 부상 계약 방출,0,0
naver_news,attempted,eb0e31e197f71be3,"Rashi, Taylor",foreign_pitcher,lane_2_deep_review_candidate_locked,Taylor Rashi KBO 한국 해외,0,0
naver_news,attempted,7f482518adc54611,"Stefanic, Michael",foreign_pitcher,lane_2_deep_review_candidate_locked,Michael Stefanic 부상 계약 방출,0,0
naver_news,attempted,7f482518adc54611,"Stefanic, Michael",foreign_pitcher,lane_2_deep_review_candidate_locked,Michael Stefanic KBO 한국 해외,0,0
naver_news,attempted,e432b835b58b25d4,"Voth, Austin",foreign_pitcher,lane_2_deep_review_candidate_locked,Austin Voth 부상 계약 방출,0,0
naver_news,attempted,e432b835b58b25d4,"Voth, Austin",foreign_pitcher,lane_2_deep_review_candidate_locked,Austin Voth KBO 한국 해외,0,0
naver_news,attempted,c7d48fd9d3ce6482,"Amaya, Jacob",foreign_pitcher,lane_2_deep_review_candidate_locked,Jacob Amaya 부상 계약 방출,0,0
naver_news,attempted,c7d48fd9d3ce6482,"Amaya, Jacob",foreign_pitcher,lane_2_deep_review_candidate_locked,Jacob Amaya KBO 한국 해외,0,0
naver_news,attempted,920f728bd7daa282,"Brebbia, John",foreign_pitcher,lane_2_deep_review_candidate_locked,John Brebbia 부상 계약 방출,0,0
naver_news,attempted,920f728bd7daa282,"Brebbia, John",foreign_pitcher,lane_2_deep_review_candidate_locked,John Brebbia KBO 한국 해외,0,0
naver_news,attempted,b924a41ac8a012bb,"Fitzgerald, Ryan",foreign_pitcher,lane_2_deep_review_candidate_locked,Ryan Fitzgerald 부상 계약 방출,0,0
naver_news,attempted,b924a41ac8a012bb,"Fitzgerald, Ryan",foreign_pitcher,lane_2_deep_review_candidate_locked,Ryan Fitzgerald KBO 한국 해외,0,0
naver_news,attempted,f5fc583f73271164,"Owens, Tyler",foreign_pitcher,lane_2_deep_review_candidate_locked,Tyler Owens 부상 계약 방출,0,0
naver_news,attempted,f5fc583f73271164,"Owens, Tyler",foreign_pitcher,lane_2_deep_review_candidate_locked,Tyler Owens KBO 한국 해외,0,0
naver_news,attempted,d910d73a6cfe41c2,"Davidson, Logan",foreign_pitcher,lane_2_deep_review_candidate_locked,Logan Davidson 부상 계약 방출,0,0
naver_news,attempted,d910d73a6cfe41c2,"Davidson, Logan",foreign_pitcher,lane_2_deep_review_candidate_locked,Logan Davidson KBO 한국 해외,0,0
naver_news,attempted,0afb88844f093020,"Thomas, Connor",foreign_pitcher,lane_2_deep_review_candidate_locked,Connor Thomas 부상 계약 방출,0,0
naver_news,attempted,0afb88844f093020,"Thomas, Connor",foreign_pitcher,lane_2_deep_review_candidate_locked,Connor Thomas KBO 한국 해외,0,0
naver_news,attempted,809975e400464e3e,"Duran, Carlos",foreign_pitcher,lane_2_deep_review_candidate_locked,Carlos Duran 부상 계약 방출,0,0
naver_news,attempted,809975e400464e3e,"Duran, Carlos",foreign_pitcher,lane_2_deep_review_candidate_locked,Carlos Duran KBO 한국 해외,0,0
naver_news,attempted,e5b0c9d2385be760,"Kuhnel, Joel",foreign_pitcher,lane_2_deep_review_candidate_locked,Joel Kuhnel 부상 계약 방출,0,0
naver_news,attempted,e5b0c9d2385be760,"Kuhnel, Joel",foreign_pitcher,lane_2_deep_review_candidate_locked,Joel Kuhnel KBO 한국 해외,0,0
naver_news,attempted,e63b3436aec4c2ea,"McCaughan, Darren",foreign_pitcher,lane_2_deep_review_candidate_locked,Darren McCaughan 부상 계약 방출,0,0
naver_news,attempted,e63b3436aec4c2ea,"McCaughan, Darren",foreign_pitcher,lane_2_deep_review_candidate_locked,Darren McCaughan KBO 한국 해외,0,0
naver_news,attempted,269c99c385c3da59,"Nido, Tomás",foreign_pitcher,lane_2_deep_review_candidate_locked,Tomás Nido 부상 계약 방출,0,0
naver_news,attempted,269c99c385c3da59,"Nido, Tomás",foreign_pitcher,lane_2_deep_review_candidate_locked,Tomás Nido KBO 한국 해외,0,0
naver_news,attempted,3e18a39d689bd996,"Velasquez, Vince",foreign_pitcher,lane_2_deep_review_candidate_locked,Vince Velasquez 부상 계약 방출,1,0
naver_news,attempted,3e18a39d689bd996,"Velasquez, Vince",foreign_pitcher,lane_2_deep_review_candidate_locked,Vince Velasquez KBO 한국 해외,0,0
naver_news,attempted,53e48096324bf0a3,"Hampson, Garrett",foreign_pitcher,lane_2_deep_review_candidate_locked,Garrett Hampson 부상 계약 방출,0,0
naver_news,attempted,53e48096324bf0a3,"Hampson, Garrett",foreign_pitcher,lane_2_deep_review_candidate_locked,Garrett Hampson KBO 한국 해외,0,0
naver_news,attempted,59913f52d6423507,"Williams, Luke",foreign_pitcher,lane_2_deep_review_candidate_locked,Luke Williams 부상 계약 방출,0,0
naver_news,attempted,59913f52d6423507,"Williams, Luke",foreign_pitcher,lane_2_deep_review_candidate_locked,Luke Williams KBO 한국 해외,0,0
naver_news,attempted,a53e96e3b37e1333,"Little, Jack",foreign_pitcher,lane_2_deep_review_candidate_locked,Jack Little 부상 계약 방출,0,0
naver_news,attempted,a53e96e3b37e1333,"Little, Jack",foreign_pitcher,lane_2_deep_review_candidate_locked,Jack Little KBO 한국 해외,0,0
naver_news,attempted,8dd5b927f5b22706,"Reyes, Pablo",foreign_pitcher,lane_2_deep_review_candidate_locked,Pablo Reyes 부상 계약 방출,0,0
naver_news,attempted,8dd5b927f5b22706,"Reyes, Pablo",foreign_pitcher,lane_2_deep_review_candidate_locked,Pablo Reyes KBO 한국 해외,0,0
naver_news,attempted,668ff51f501c3811,"Zulueta, Yosver",foreign_pitcher,lane_2_deep_review_candidate_locked,Yosver Zulueta 부상 계약 방출,0,0
naver_news,attempted,668ff51f501c3811,"Zulueta, Yosver",foreign_pitcher,lane_2_deep_review_candidate_locked,Yosver Zulueta KBO 한국 해외,0,0
naver_news,attempted,9dbf3ac9478260e3,"Bride, Jonah",foreign_pitcher,lane_2_deep_review_candidate_locked,Jonah Bride 부상 계약 방출,0,0
naver_news,attempted,9dbf3ac9478260e3,"Bride, Jonah",foreign_pitcher,lane_2_deep_review_candidate_locked,Jonah Bride KBO 한국 해외,0,0
