slot,player_id,player_name,recent_years,latest_game_year,recent_pa,recent_pitches,recent_games,recent_start_proxy_games,recent_games_80plus_pitches,latest_pa,latest_pitches,latest_start_proxy_games,current_2026_pa,current_2026_pitches,recent_starter_stabilizer_score,latest_starter_stabilizer_score,recent_bb_hbp_pct,latest_bb_hbp_pct,recent_k_pct,latest_k_pct,recent_hr_pct,latest_hr_pct,recent_woba_allowed,latest_woba_allowed,recent_xwoba_allowed_bbe,latest_xwoba_allowed_bbe,recent_whiff_per_swing,latest_whiff_per_swing,recent_chase_rate,latest_chase_rate,recent_zone_rate,latest_zone_rate,recent_first_pitch_nonball_rate,latest_first_pitch_nonball_rate,recent_three_ball_pitch_rate,latest_three_ball_pitch_rate,recent_hardhit_rate,latest_hardhit_rate,recent_barrel_rate,latest_barrel_rate,recent_early_1_3_woba_allowed,latest_early_1_3_woba_allowed,recent_risp_woba_allowed,latest_risp_woba_allowed,recent_third_time_woba_allowed,latest_third_time_woba_allowed,workload_process_score,damage_control_score,recency_sample_score,performance_fit_score,roster_evaluation_date,roster_team,roster_team_name,roster_player_name,primary_position,primary_position_type,primary_position_abbrev,status_code,status_description,roster_note,is_40man,is_active,is_full_roster,age,bat_side,pitch_hand,mlb_debut_date,birth_country,height,weight,in_current_mlb_org,dfa_or_designated_flag,injury_flag,restricted_or_development_flag,market_access_bucket,market_access_score,age_fit_score,role_gate_pass,role_fit_score,age_gate_pass,sample_gate_pass,availability_gate_pass,economic_proxy_gate_pass,first_pass_gate_pass,final_priority_score,gate_fail_reason
regular_foreign_pitcher,670810,"Gillaspie, Logan",2025,2025,31,112,3,1,0,31,112,1,0,0,,,0.1612903225806451,0.1612903225806451,0.1290322580645161,0.1290322580645161,0.032258064516129,0.032258064516129,0.3516129032258064,0.3516129032258064,0.4031787704632533,0.4031787704632533,0.1666666666666666,0.1666666666666666,0.1875,0.1875,0.5714285714285714,0.5714285714285714,0.5625,0.5625,0.0803571428571428,0.0803571428571428,0.4545454545454545,0.4545454545454545,0.0454545454545454,0.0454545454545454,0.3466666666666666,0.3466666666666667,0.2299999999999999,0.2299999999999999,,,37.892302609844734,41.620122375106654,16.50148662041625,29.25438943171984,2026-06-12,SD,San Diego Padres,Logan Gillaspie,Pitcher,Pitcher,P,A,Active,,False,False,True,29.0,Right,Right,2022-05-17,USA,"6' 2""",215.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,48.33991418744591,"sample,role"
regular_foreign_pitcher,829272,"Ogasawara, Shinnosuke",2025,2025,173,674,23,2,0,173,674,2,0,0,,,0.11560693641618491,0.1156069364161849,0.1734104046242774,0.1734104046242774,0.0520231213872832,0.0520231213872832,0.3884393063583814,0.3884393063583815,0.38557516686530363,0.3855751668653036,0.2182410423452769,0.2182410423452769,0.19741100323624589,0.1974110032362459,0.5415430267062314,0.5415430267062314,0.5689655172413793,0.5689655172413793,0.1097922848664688,0.1097922848664688,0.41463414634146345,0.4146341463414634,0.10569105691056908,0.1056910569105691,0.4814285714285715,0.4814285714285715,0.4107843137254902,0.4107843137254902,,,50.23125206475058,29.234740099837655,16.50148662041625,29.238911824932117,2026-06-12,WSH,Washington Nationals,Shinnosuke Ogasawara,Pitcher,Pitcher,P,A,Active,,False,False,True,28.0,Left,Left,2025-07-06,Japan,"5' 11""",205.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,True,True,True,False,48.33140150371267,role
regular_foreign_pitcher,660271,"Ohtani, Shohei",2025 | 2026,2026,420,1696,24,24,13,233,943,10,233,943,81.3637555633113,81.87869283140998,0.07142857142857142,0.0944206008583691,0.30714285714285716,0.2875536480686695,0.01190476190476187,0.0085836909871244,0.23231033820647276,0.209051724137931,0.31670882826342894,0.287972027972028,0.28924274842357034,0.2945205479452055,0.29853012813724444,0.3052631578947368,0.5106536100376222,0.496288441145281,0.5937436676798379,0.5665236051502146,0.0742806618633111,0.0784729586426299,0.3462130541871921,0.375,0.034615603904396976,0.0347222222222222,0.20001213184105401,0.1720183486238532,0.18340852130325813,0.1263157894736842,0.3478582875457875,0.2307692307692307,84.25834159233564,86.77779331618703,88.9990089197225,74.2248487329238,2026-06-12,LAD,Los Angeles Dodgers,Shohei Ohtani,Two-Way Player,Two-Way Player,TWP,A,Active,,True,True,True,31.0,Left,Right,2018-03-29,Japan,"6' 4""",210.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,48.3236668031081,"availability,economic_proxy"
regular_foreign_pitcher,642520,"Garabito, Gerson",2025,2025,41,121,3,0,0,41,121,0,0,0,,,0.073170731707317,0.073170731707317,0.1951219512195122,0.1951219512195122,0.024390243902439,0.024390243902439,0.4463414634146341,0.4463414634146341,0.4356312056737588,0.4356312056737588,0.2807017543859649,0.2807017543859649,0.2592592592592592,0.2592592592592592,0.5537190082644629,0.5537190082644629,0.7804878048780488,0.7804878048780488,0.0165289256198347,0.0165289256198347,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.0666666666666666,,,0.45833333333333326,0.4583333333333333,,,27.66765774694417,51.11882626909958,16.50148662041625,29.01240910875062,2026-06-12,MIL,Milwaukee Brewers,Gerson Garabito,Pitcher,Pitcher,P,A,Active,,False,False,True,30.0,Right,Right,2024-05-26,Dominican Republic,"6' 0""",220.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,48.206825009812846,"sample,role"
regular_foreign_pitcher,571912,"Maile, Luke",2025,2025,4,13,1,0,0,4,13,0,0,0,,,0.25,0.25,0.0,0.0,0.0,0.0,0.175,0.175,0.0993333333333333,0.0993333333333333,0.0,0.0,0.1428571428571428,0.1428571428571428,0.4615384615384615,0.4615384615384615,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,,,,,,,21.275189957053186,73.32755203171456,16.50148662041625,34.28449509965862,2026-06-12,KC,Kansas City Royals,Luke Maile,Catcher,Catcher,C,A,Active,,False,False,True,35.0,Right,Right,2015-09-01,USA,"6' 3""",225.0,True,False,False,False,non40man_org_candidate,75.0,70,False,35,True,False,True,True,False,48.10647230481224,"sample,role"
regular_foreign_pitcher,676755,"Mattson, Isaac",2025 | 2026,2026,285,1143,65,0,0,87,357,0,87,357,,,0.11228070175438591,0.1264367816091954,0.21052631578947364,0.1724137931034483,0.014035087719298244,0.0,0.2868710435883523,0.3091954022988505,0.35067743925776856,0.4192950819672131,0.18976777203123416,0.1676300578034682,0.2831097264849399,0.2625698324022346,0.5243213557017825,0.4985994397759103,0.6374031525514293,0.5862068965517241,0.07985770443171238,0.0560224089635854,0.4238136324417601,0.4918032786885246,0.07713546160483173,0.1147540983606557,,,0.265920255183413,0.3393939393939393,,,42.81466798810703,64.7210078617595,66.35282457879089,46.904029379754,2026-06-12,PIT,Pittsburgh Pirates,Isaac Mattson,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,30.0,Right,Right,2021-05-07,USA,"6' 2""",214.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,True,False,False,False,48.0472161588647,"role,availability,economic_proxy"
regular_foreign_pitcher,669449,"Palisch, Jake",2025,2025,6,24,1,0,0,6,24,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5083333333333333,0.5083333333333333,0.4466767676767677,0.4466767676767677,0.1428571428571428,0.1428571428571428,0.375,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.1666666666666666,0.1666666666666666,,,0.3125,0.3125,,,22.481004294681203,54.78425256535759,16.50148662041625,28.505333390082303,2026-06-12,CWS,Chicago White Sox,Jake Palisch,Pitcher,Pitcher,P,A,Active,,False,False,True,27.0,Left,Left,2025-06-21,USA,"6' 4""",215.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.92793336454527,"sample,role"
regular_foreign_pitcher,676092,"Snider, Collin",2025,2025,119,481,24,0,0,119,481,0,0,0,,,0.0672268907563025,0.0672268907563025,0.2016806722689075,0.2016806722689075,0.0252100840336134,0.0252100840336134,0.408695652173913,0.408695652173913,0.4353870193950786,0.4353870193950786,0.2015209125475285,0.2015209125475285,0.3150684931506849,0.3150684931506849,0.5363825363825364,0.5363825363825364,0.6218487394957983,0.6218487394957983,0.0582120582120582,0.0582120582120582,0.4767441860465116,0.4767441860465116,0.127906976744186,0.127906976744186,0.5700000000000001,0.5700000000000001,0.4114583333333333,0.4114583333333333,,,35.11727783283779,41.04778871546673,16.50148662041625,28.13860328617088,2026-06-12,CHC,Chicago Cubs,Collin Snider,Pitcher,Pitcher,P,A,Active,,False,False,True,30.0,Right,Right,2022-04-09,USA,"6' 4""",195.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.72623180739399,"sample,role"
regular_foreign_pitcher,676801,"McCormick, Chas",2025,2025,15,54,3,0,0,15,54,0,0,0,,,0.2666666666666666,0.2666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.3666666666666666,0.3666666666666666,0.3165333333333333,0.3165333333333333,0.1111111111111111,0.1111111111111111,0.0857142857142857,0.0857142857142857,0.3518518518518518,0.3518518518518518,0.3333333333333333,0.3333333333333333,0.074074074074074,0.074074074074074,0.2,0.2,0.0,0.0,,,0.38333333333333336,0.3833333333333333,,,24.578790882061444,51.53035766040199,16.50148662041625,28.11996395089052,2026-06-12,CHC,Chicago Cubs,Chas McCormick,Outfielder,Outfielder,LF,A,Active,,False,False,True,31.0,Right,Left,2021-04-01,USA,"5' 11""",208.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.71598017298979,"sample,role"
regular_foreign_pitcher,671936,"Macko, Adam",2026,2026,48,211,12,1,0,48,211,1,48,211,,,0.0625,0.0625,0.25,0.25,0.0208333333333333,0.0208333333333333,0.2802083333333333,0.2802083333333333,0.3672727272727272,0.3672727272727272,0.2551020408163265,0.2551020408163265,0.33620689655172403,0.3362068965517241,0.4502369668246445,0.4502369668246445,0.6666666666666666,0.6666666666666666,0.1090047393364928,0.1090047393364928,0.2727272727272727,0.2727272727272727,0.0606060606060606,0.0606060606060606,0.3291666666666666,0.3291666666666666,0.5142857142857143,0.5142857142857143,,,40.91509745622729,69.63886372342172,56.19425173439049,46.21702901561475,2026-06-12,TOR,Toronto Blue Jays,Adam Macko,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,25.0,Left,Left,2026-05-18,Slovakia,"6' 0""",170.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,False,False,False,False,47.669365958588116,"sample,role,availability,economic_proxy"
regular_foreign_pitcher,664062,"Gonsolin, Tony",2025,2025,157,609,7,7,6,157,609,7,0,0,44.34874165958082,44.34874165958082,0.1337579617834395,0.1337579617834395,0.2420382165605095,0.2420382165605095,0.0573248407643312,0.0573248407643312,0.3618589743589743,0.3618589743589743,0.41361049360491225,0.4136104936049122,0.2771535580524344,0.2771535580524344,0.2442244224422442,0.2442244224422442,0.5024630541871922,0.5024630541871922,0.6455696202531646,0.6455696202531646,0.083743842364532,0.083743842364532,0.4489795918367347,0.4489795918367347,0.1122448979591836,0.1122448979591836,0.3952127659574468,0.3952127659574468,0.3173076923076923,0.3173076923076923,0.2741935483870967,0.2741935483870967,67.22827882391807,31.964102221114263,16.50148662041625,37.947966503705324,,,,,,,,,,,False,False,,,,,,,,,False,False,False,False,unknown_not_in_current_mlb_org,45.0,55,True,100,False,True,False,True,False,47.62138157703793,"availability,age"
regular_foreign_pitcher,808967,"Yamamoto, Yoshinobu",2025 | 2026,2026,961,3875,41,41,39,296,1156,12,296,1156,74.07463568841258,73.29255765908626,0.08220603537981264,0.0608108108108108,0.2809573361082206,0.2466216216216216,0.023933402705515038,0.0304054054054054,0.2563051925392419,0.2635135135135135,0.33209886665094546,0.3581463414634146,0.2666118329941328,0.2556131260794473,0.30874070713444923,0.3433333333333333,0.4914539668414027,0.4801038062283737,0.6103600302102361,0.6026936026936027,0.0937373058759136,0.0795847750865051,0.39200764202553934,0.3707317073170731,0.06344316484178149,0.073170731707317,0.26866147083182906,0.25,0.2966227775429815,0.3228260869565217,0.25243780153249457,0.26375,97.20845721836803,72.27581622250462,95.19326065411299,72.78888486408543,2026-06-12,LAD,Los Angeles Dodgers,Yoshinobu Yamamoto,Pitcher,Pitcher,P,A,Active,,True,True,True,27.0,Right,Right,2024-03-21,Japan,"5' 10""",176.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,47.53388667524699,"availability,economic_proxy"
regular_foreign_pitcher,671096,"Abbott, Andrew",2025 | 2026,2026,1006,3958,43,43,39,322,1281,14,322,1281,73.011312914307,59.55095787892682,0.0785288270377733,0.1024844720496894,0.20079522862823057,0.1645962732919254,0.028827037773359786,0.031055900621118,0.30851856259526506,0.331150159744409,0.35242407442296025,0.3647654867256637,0.21367500496965577,0.197986577181208,0.2958810098562314,0.2816265060240964,0.5008587559662976,0.4816549570647931,0.626630311013178,0.6099071207430341,0.07876169622071115,0.0913348946135831,0.3606610595372722,0.4070796460176991,0.0771099809892078,0.0707964601769911,0.3059861064824923,0.3228323699421965,0.2803709777023181,0.3634920634920635,0.34494550780810196,0.363235294117647,97.78658738024448,70.56732758952657,99.30624380574827,72.75458744673804,2026-06-12,CIN,Cincinnati Reds,Andrew Abbott,Pitcher,Pitcher,P,A,Active,,True,True,True,27.0,Left,Left,2023-06-05,USA,"6' 0""",192.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,47.51502309570593,"availability,economic_proxy"
regular_foreign_pitcher,608723,"Voth, Austin",2026,2026,31,119,2,0,0,31,119,0,31,119,,,0.1612903225806451,0.1612903225806451,0.032258064516129,0.032258064516129,0.0967741935483871,0.0967741935483871,0.4629032258064516,0.4629032258064516,0.39552,0.39552,0.1818181818181818,0.1818181818181818,0.2025316455696202,0.2025316455696202,0.3361344537815126,0.3361344537815126,0.3870967741935484,0.3870967741935484,0.1008403361344537,0.1008403361344537,0.4,0.4,0.16,0.16,0.3541666666666667,0.3541666666666667,0.2958333333333333,0.2958333333333333,0.0,0.0,27.469441691443674,31.099572153278977,49.20713577799802,27.72419391124055,2026-06-12,MIN,Minnesota Twins,Austin Voth,Pitcher,Pitcher,P,A,Active,,False,False,True,33.0,Right,Right,2018-07-14,USA,"6' 2""",215.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.498306651182304,"sample,role"
regular_foreign_pitcher,605218,"Edwards Jr., Carl",2025 | 2026,2026,49,189,6,0,0,25,99,0,25,99,,,0.14285714285714285,0.16,0.3469387755102041,0.44,0.040816326530612214,0.04,0.27346938775510204,0.264,0.34125243926141885,0.3666,0.35692870455045317,0.4186046511627907,0.26535265268898256,0.2745098039215686,0.5031539888682746,0.4848484848484848,0.6122448979591837,0.56,0.12657184085755513,0.1414141414141414,0.33469387755102037,0.4,0.08367346938775506,0.1,0.35,0.35,0.49912536443148686,0.4571428571428572,,,29.69937231582425,45.83105830754295,47.720515361744305,33.130229434746454,2026-06-12,DET,Detroit Tigers,Carl Edwards Jr.,Pitcher,Pitcher,P,A,Active,,False,False,True,34.0,Right,Right,2015-09-07,USA,"6' 3""",165.0,True,False,False,False,non40man_org_candidate,75.0,70,False,35,True,False,True,True,False,47.47162618911055,"sample,role"
regular_foreign_pitcher,573186,"Stroman, Marcus",2025,2025,175,705,9,9,5,175,705,9,0,0,43.26811879377269,43.26811879377269,0.1028571428571428,0.1028571428571428,0.1485714285714285,0.1485714285714285,0.0342857142857142,0.0342857142857142,0.3600574712643678,0.3600574712643678,0.39562620391271214,0.3956262039127121,0.1771771771771771,0.1771771771771771,0.2672176308539944,0.2672176308539944,0.48368794326241127,0.4836879432624113,0.6457142857142857,0.6457142857142857,0.1092198581560283,0.1092198581560283,0.5,0.5,0.1076923076923077,0.1076923076923077,0.3201923076923076,0.3201923076923076,0.4636363636363637,0.4636363636363636,0.2863636363636364,0.2863636363636364,68.50016518004625,29.973429320167572,16.50148662041625,37.49811415104866,,,,,,,,,,,False,False,,,,,,,,,False,False,False,False,unknown_not_in_current_mlb_org,45.0,55,True,100,False,True,False,True,False,47.37396278307676,"availability,age"
regular_foreign_pitcher,694918,"Tidwell, Blade",2025 | 2026,2026,125,491,12,2,2,47,182,0,47,182,,,0.11999999999999998,0.0851063829787234,0.16,0.2127659574468085,0.03999999999999993,0.0212765957446808,0.38119999999999993,0.2819148936170212,0.3507544555023923,0.3344242424242424,0.2171786833855799,0.2758620689655172,0.243245670995671,0.3020833333333333,0.4906800384081938,0.4725274725274725,0.656,0.6595744680851063,0.07715651338952306,0.0494505494505494,0.2899904306220095,0.3636363636363636,0.06657735247208929,0.0606060606060606,0.3371428571428571,,0.3150857142857143,0.2571428571428572,0.5857142857142856,,60.802775024777,48.87758638511069,54.3607532210109,45.620246006797714,2026-06-12,SF,San Francisco Giants,Blade Tidwell,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,25.0,Right,Right,2025-05-04,USA,"6' 3""",244.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,False,False,False,False,47.341135303738746,"sample,role,availability,economic_proxy"
regular_foreign_pitcher,663967,"Salazar, César",2025 | 2026,2026,8,21,2,0,0,4,10,0,4,10,,,0.125,0.0,0.0,0.0,0.125,0.25,0.3375,0.5,0.08425,0.1365,0.0,0.0,0.21428571428571425,0.4285714285714285,0.5136363636363637,0.3,0.625,0.5,0.0,0.0,0.29166666666666663,0.25,0.0,0.0,,,,,,,22.11760819293029,43.37215064420218,33.54806739345887,27.42126417795397,2026-06-12,HOU,Houston Astros,César Salazar,Catcher,Catcher,C,A,Active,,False,False,True,30.0,Left,Right,2023-04-02,Mexico,"5' 8""",198.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.33169529787469,"sample,role"
regular_foreign_pitcher,624133,"Suarez, Ranger",2025 | 2026,2026,914,3439,38,38,32,263,1007,12,263,1007,75.40250274417753,67.88396767796836,0.07111597374179425,0.0798479087452471,0.23413566739606123,0.2395437262357414,0.01969365426695839,0.0152091254752851,0.29787589148229193,0.285551330798479,0.3379905218322902,0.3588547486033519,0.20708489491519017,0.2246220302375809,0.3081253626664778,0.3172043010752688,0.49117704209211666,0.4438927507447865,0.6513538548281,0.623574144486692,0.08306931994365474,0.096325719960278,0.3171295203580083,0.329608938547486,0.05842507186589919,0.0670391061452514,0.2732604731551073,0.2605072463768116,0.3450718303844493,0.3691489361702127,0.31054288774375477,0.3204081632653061,94.38387842748597,73.98539929996089,91.03072348860258,72.32178555398141,2026-06-12,BOS,Boston Red Sox,Ranger Suarez,Pitcher,Pitcher,P,A,Active,,True,True,True,30.0,Left,Left,2018-07-26,Venezuela,"6' 1""",217.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,47.27698205468978,"availability,economic_proxy"
regular_foreign_pitcher,701719,"Samaniego, Tyler",2026,2026,90,315,20,1,0,90,315,1,90,315,,,0.1111111111111111,0.1111111111111111,0.1888888888888888,0.1888888888888888,0.0111111111111111,0.0111111111111111,0.3397727272727273,0.3397727272727273,0.3619016393442622,0.3619016393442623,0.1870503597122302,0.1870503597122302,0.25625,0.25625,0.4888888888888889,0.4888888888888889,0.6333333333333333,0.6333333333333333,0.0761904761904762,0.0761904761904762,0.36507936507936495,0.365079365079365,0.0317460317460317,0.0317460317460317,0.6000000000000001,0.6000000000000001,0.3195652173913043,0.3195652173913043,,,43.39279814998349,61.02983171902773,62.784935579781965,45.271699219634066,2026-06-12,BOS,Boston Red Sox,Tyler Samaniego,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,27.0,Right,Left,2026-04-08,USA,"6' 4""",205.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,False,False,False,False,47.14943457079874,"sample,role,availability,economic_proxy"
regular_foreign_pitcher,642547,"Peralta, Freddy",2025 | 2026,2026,1060,4429,47,47,45,337,1340,14,337,1340,70.40452112971883,64.87708901676322,0.10471698113207546,0.1068249258160237,0.2669811320754717,0.2344213649851632,0.029245283018867863,0.029673590504451,0.29184484501347707,0.3215773809523809,0.3524714341364959,0.3508461538461538,0.2693159996342244,0.2536348949919224,0.2896716548514535,0.2996057818659658,0.44361591612537793,0.4313432835820895,0.6254716981132076,0.6083086053412463,0.09895790757057203,0.0917910447761194,0.3639278429372768,0.4054054054054054,0.0816016488186299,0.0585585585585585,0.29231402544273843,0.3414835164835165,0.24965433523775132,0.2311688311688312,0.294469623124065,0.3105882352941176,99.95044598612488,68.08042545515715,99.75222993062438,72.07787688407826,2026-06-12,NYM,New York Mets,Freddy Peralta,Pitcher,Pitcher,P,A,Active,,True,True,True,30.0,Right,Right,2018-05-13,Dominican Republic,"6' 0""",198.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,47.14283228624305,"availability,economic_proxy"
regular_foreign_pitcher,677161,"Kelly, Zack",2025 | 2026,2026,223,870,45,0,0,71,283,0,71,283,,,0.10313901345291472,0.1126760563380281,0.21973094170403581,0.1971830985915492,0.01793721973094166,0.0140845070422535,0.3242751115187884,0.3108695652173913,0.36102259325629155,0.4207021276595745,0.1925334499981771,0.1869918699186991,0.30260728021320393,0.28,0.4991460517069206,0.469964664310954,0.6174680010691058,0.4507042253521127,0.0700369602005216,0.07773851590106,0.33986744922184114,0.3958333333333333,0.05994460564494851,0.0833333333333333,0.0,,0.3162067379556169,0.2884615384615384,,,39.990089197224975,65.82254596160121,59.91080277502478,45.25601218211286,2026-06-12,BOS,Boston Red Sox,Zack Kelly,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,31.0,Right,Right,2022-08-29,USA,"6' 3""",231.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,True,False,False,False,47.140806700162074,"role,availability,economic_proxy"
regular_foreign_pitcher,673965,"Freeman, Caleb",2025,2025,16,70,5,0,0,16,70,0,0,0,,,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.4566666666666667,0.4566666666666667,0.3852386971317452,0.3852386971317452,0.0555555555555555,0.0555555555555555,0.3666666666666666,0.3666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.75,0.0428571428571428,0.0428571428571428,0.4166666666666667,0.4166666666666667,0.1666666666666666,0.1666666666666666,,,0.25,0.25,,,25.355137099438384,47.42474174150438,16.50148662041625,27.01020738371696,2026-06-12,TOR,Toronto Blue Jays,Caleb Freeman,Pitcher,Pitcher,P,A,Active,,False,False,True,28.0,Right,Right,2025-05-05,USA,"6' 1""",195.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,47.10561406104433,"sample,role"
regular_foreign_pitcher,693433,"Woo, Bryan",2025 | 2026,2026,1037,3843,43,43,39,306,1129,13,306,1129,76.11195395983438,70.59063391701211,0.05400192864030855,0.0522875816993464,0.26325940212150434,0.2450980392156862,0.031822565091610376,0.022875816993464,0.26799498120636134,0.2654098360655738,0.3467071947304483,0.3363953488372093,0.22836151918287348,0.2151067323481116,0.31505465167539415,0.3496376811594203,0.5404041365987499,0.508414526129318,0.6798457087753134,0.7156862745098039,0.059585149180463745,0.0575730735163861,0.426134779830312,0.4418604651162791,0.08382016207868198,0.0651162790697674,0.2792475719796114,0.3009374999999999,0.28807178741406664,0.4156249999999999,0.28696909672009624,0.2809859154929577,97.62140733399406,67.33800701660516,93.7561942517344,71.9873663590752,2026-06-12,SEA,Seattle Mariners,Bryan Woo,Pitcher,Pitcher,P,A,Active,,True,True,True,26.0,Right,Right,2023-06-03,USA,"6' 2""",205.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,47.09305149749136,"availability,economic_proxy"
regular_foreign_pitcher,681892,"Funderburk, Kody",2025 | 2026,2026,265,1040,60,0,0,82,310,0,82,310,,,0.14716981132075466,0.2195121951219512,0.18867924528301888,0.1219512195121951,0.011320754716981074,0.0121951219512195,0.3174499888650832,0.2981481481481481,0.3196447717825603,0.295377358490566,0.19210443561734522,0.1583333333333333,0.2258368837492392,0.1931818181818181,0.49601380701856773,0.4290322580645161,0.5886792452830188,0.524390243902439,0.10010438639641815,0.1064516129032258,0.380293501048218,0.2777777777777778,0.045422781271837825,0.037037037037037,,,0.2757093441150044,0.2047619047619047,,,41.77403369672944,62.05723133921496,62.43805748265609,45.016764592424146,2026-06-12,MIN,Minnesota Twins,Kody Funderburk,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,29.0,Left,Left,2023-08-28,USA,"6' 4""",230.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,True,False,False,False,47.009220525833285,"role,availability,economic_proxy"
regular_foreign_pitcher,664123,"Effross, Scott",2025,2025,51,157,11,0,0,51,157,0,0,0,,,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.0196078431372549,0.0196078431372549,0.409,0.409,0.3758576100697248,0.3758576100697248,0.1585365853658536,0.1585365853658536,0.3333333333333333,0.3333333333333333,0.535031847133758,0.535031847133758,0.6470588235294118,0.6470588235294118,0.05732484076433119,0.0573248407643312,0.4523809523809524,0.4523809523809524,0.04761904761904761,0.0476190476190476,,,0.4916666666666666,0.4916666666666666,,,28.889990089197227,43.16945040646452,16.50148662041625,26.77006126862329,2026-06-12,DET,Detroit Tigers,Scott Effross,Pitcher,Pitcher,P,A,Active,,False,False,True,32.0,Right,Right,2021-08-29,USA,"6' 2""",202.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,46.97353369774281,"sample,role"
regular_foreign_pitcher,682989,"Mederos, Victor",2025 | 2026,2026,87,339,6,3,1,6,25,0,6,25,,,0.1839080459770114,0.1666666666666666,0.16091954022988506,0.0,0.04597701149425286,0.0,0.3977011494252874,0.1166666666666666,0.340658339306582,0.2758,0.19454451878538342,0.0,0.1932814021421616,0.1538461538461538,0.4956556116846036,0.48,0.5402298850574713,0.5,0.10908851306830655,0.12,0.42559681697612733,0.2,0.0895225464190981,0.0,0.4290697674418603,,0.4134615384615383,,0.41000000000000003,,58.572844400396434,22.667505740766636,35.926660059464815,33.067893390298494,2026-06-12,ATL,Atlanta Braves,Victor Mederos,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,25.0,Right,Right,2023-06-30,Cuba,"6' 2""",222.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,True,100,True,False,False,False,False,46.93734136466418,"sample,availability,economic_proxy"
regular_foreign_pitcher,669193,"Little, Jack",2025,2025,14,44,2,0,0,14,44,0,0,0,,,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.4071428571428571,0.4071428571428571,0.2286,0.2286,0.32,0.32,0.4615384615384615,0.4615384615384615,0.4090909090909091,0.4090909090909091,0.8571428571428571,0.8571428571428571,0.0454545454545454,0.0454545454545454,0.3,0.3,0.0,0.0,,,0.5,0.5,,,23.934588701684834,47.24641822777011,16.50148662041625,26.477250079887686,2026-06-12,DET,Detroit Tigers,Jack Little,Pitcher,Pitcher,P,A,Active,,False,False,True,28.0,Left,Right,2025-06-19,USA,"6' 4""",190.0,True,False,False,False,non40man_org_candidate,75.0,100,False,35,True,False,True,True,False,46.81248754393823,"sample,role"
