slot,player_id,player_name,roster_team,age,pitch_hand,birth_country,market_access_bucket,market_access_score,availability_gate_pass,first_pass_gate_pass,final_priority_score,recent_starter_stabilizer_score,recent_woba_allowed,recent_three_ball_pitch_rate,milb_role_continuity_bucket,milb_role_context_score,milb_2026_ip,milb_2026_games_started,milb_2026_k9,milb_2026_bb9,milb_2026_hr9,pitcher_milb_damage_command_diagnostic_score,pitcher_milb_diagnostic_tags,pitcher_milb_diagnostic_status,pitcher_score_use_allowed,pitcher_diagnostic_use_allowed,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
regular_foreign_pitcher,668834,"McGee, Easton",MIL,28.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.76934413725685,,0.3156581485053037,0.0481872364484439,current_aaa_starter_load,84.113,31.0,4.0,9.0,3.1935483870967745,0.5806451612903225,63.098,current_aaa_starter_track|bat_missing_upside|damage_command_watch,positive_diagnostic_watch_not_score,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663969,"Phillips, Tyler",MIA,28.0,Right,USA,mlb_active_low_access,10.0,False,False,41.7232477572333,,0.3032101001341062,0.0813942953752038,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,502043,"Gibson, Kyle",,,,,unknown_not_in_current_mlb_org,45.0,False,False,41.710502883726086,,0.578082191780822,0.1178571428571428,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663474,"McKenzie, Triston",SD,28.0,Right,USA,non40man_org_candidate,75.0,True,False,41.70352850250945,,0.4333333333333333,0.1056910569105691,current_aaa_swing_or_multi_inning,56.713,14.333333333333334,3.0,13.186046511627907,16.325581395348838,2.511627906976744,40.882,current_aaa_multi_inning_track|home_run_damage_risk|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,685801,"Bigge, Hunter",TB,28.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.67584952874707,,0.3128407224958949,0.0799507503377918,recent_2025_2026_track_noncurrent,55.585,4.666666666666667,0.0,15.428571428571429,5.785714285714285,5.785714285714285,43.77,home_run_damage_risk|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,671737,"Bradley, Taj",MIN,25.0,Right,USA,mlb_active_low_access,10.0,False,False,41.63268134935603,57.84518232289556,0.3317743575270668,0.0921762589268669,recent_2025_2026_track_noncurrent,46.976,1.6666666666666667,1.0,16.2,10.8,0.0,59.723,walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,676962,"Brown, Ben",CHC,26.0,Right,USA,mlb_active_low_access,10.0,False,False,41.61822485526361,59.906780773549976,0.3130098420544668,0.0785765447045584,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656427,"Flaherty, Jack",DET,30.0,Right,USA,mlb_active_low_access,10.0,False,False,41.61445676957079,57.43606975131232,0.3355565578042548,0.0855950943395226,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,671162,"Thomas, Connor",ATL,28.0,Left,USA,non40man_org_candidate,75.0,True,False,41.604196518990975,,0.5741935483870968,0.0840336134453781,current_aaa_swing_or_multi_inning,71.857,22.666666666666668,1.0,7.5441176470588225,2.779411764705882,0.3970588235294117,60.199,current_aaa_multi_inning_track|damage_command_watch,positive_diagnostic_watch_not_score,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,686613,"Brown, Hunter",HOU,27.0,Right,USA,medical_red_flag,15.0,False,False,41.59261996797343,77.72644687963461,0.2658373235661962,0.0921183372980957,current_aaa_swing_or_multi_inning,76.559,14.333333333333334,4.0,13.186046511627907,1.883720930232558,1.255813953488372,67.785,current_aaa_multi_inning_track|bat_missing_upside|medical_status_flag,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,547184,"Kelly, Michael",ATH,33.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.56831698084655,,0.3723200757575757,0.097089329886198,current_aaa_bullpen_track,65.356,20.333333333333332,0.0,11.065573770491804,4.426229508196721,0.0,68.674,current_aaa_bullpen_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,702752,"Pintaro, Jonathan",NYM,28.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.44945152793232,,0.2166666666666666,0.0601237842617152,current_aaa_swing_or_multi_inning,79.864,31.333333333333332,0.0,10.914893617021278,3.734042553191489,0.574468085106383,67.777,current_aaa_multi_inning_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,801216,"Montes De Oca, Christian",,,,,unknown_not_in_current_mlb_org,45.0,False,False,41.41933707741438,,0.0777777777777777,0.0434782608695652,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,621114,"Burr, Ryan",,,,,unknown_not_in_current_mlb_org,45.0,False,False,41.38499094380974,,0.2,0.0512820512820512,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,676917,"Cavalli, Cade",WSH,27.0,Right,USA,mlb_active_low_access,10.0,False,False,41.37045849937444,60.320891033309955,0.3532150827403724,0.0690675803965823,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,608337,"Giolito, Lucas",SD,31.0,Right,USA,mlb_active_low_access,10.0,False,False,41.34133609545089,65.1328654982136,0.3200256364023042,0.0836647938080388,recent_2025_2026_track_noncurrent,50.13,17.0,4.0,7.9411764705882355,3.1764705882352944,0.5294117647058824,56.991,damage_command_watch,positive_diagnostic_watch_not_score,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,701121,"VanWey, Logan",HOU,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.3178876478429,,0.3347457627118644,0.0443444525709924,current_aaa_bullpen_track,71.5,23.666666666666668,0.0,12.549295774647886,3.0422535211267605,1.1408450704225352,66.164,current_aaa_bullpen_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663903,"Singer, Brady",CIN,29.0,Right,USA,mlb_active_low_access,10.0,False,False,41.315046133685726,57.28658400709536,0.3492232346766273,0.0905920115657206,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,680694,"Bradish, Kyle",BAL,29.0,Right,USA,mlb_active_low_access,10.0,False,False,41.30406761066939,56.32522597860214,0.3212476166661457,0.1000539557560914,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,687849,"Kent, Zak",WSH,28.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.29929239435402,,0.3533333333333333,0.0862580034735722,current_aaa_bullpen_track,62.699,22.0,0.0,8.590909090909092,4.5,0.8181818181818182,50.716,current_aaa_bullpen_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,681347,"Burrows, Mike",HOU,26.0,Right,USA,mlb_active_low_access,10.0,False,False,41.26498756112746,58.55480453052625,0.3435367477333715,0.081614668698758,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,681035,"Scott, Christian",NYM,26.0,Right,USA,mlb_active_low_access,10.0,False,False,41.262445492095445,65.8048265479859,0.291025641025641,0.0790273556231003,current_aaa_swing_or_multi_inning,74.308,13.666666666666666,3.0,11.195121951219512,1.3170731707317076,1.975609756097561,60.185,current_aaa_multi_inning_track|home_run_damage_risk|bat_missing_upside,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,813349,"Early, Connelly",BOS,24.0,Left,USA,mlb_active_low_access,10.0,False,False,41.255669746350875,58.633511757547254,0.3082989499034902,0.0785697344849217,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,669372,"Ginn, J.T.",ATH,27.0,Right,USA,mlb_active_low_access,10.0,False,False,41.23570007864857,57.73640458782697,0.3246211815494101,0.0906775914608424,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,677960,"Weathers, Ryan",NYY,26.0,Left,USA,mlb_active_low_access,10.0,False,False,41.23253557862056,60.272535645846006,0.3181580791954371,0.0830146919216541,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,683627,"Molina, Anthony",ATL,24.0,Right,Venezuela,40man_not_active_medium_low_access,35.0,False,False,41.23049237165443,,0.4285557323634159,0.0972433103937845,current_aaa_starter_load,89.137,40.0,7.0,9.225,3.375,1.35,56.275,current_aaa_starter_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656794,"Newcomb, Sean",CWS,33.0,Left,USA,mlb_active_low_access,10.0,False,False,41.16175113241008,58.12124116610689,0.3116907580053336,0.0801018920541521,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,675660,"Drohan, Shane",MIL,27.0,Left,USA,mlb_active_low_access,10.0,False,False,41.143364398731045,65.57883971121103,0.287987012987013,0.0827586206896551,current_aaa_swing_or_multi_inning,69.04,13.666666666666666,2.0,11.195121951219512,4.609756097560975,1.3170731707317076,50.952,current_aaa_multi_inning_track|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,676263,"Dreyer, Jack",LAD,27.0,Left,USA,mlb_active_low_access,10.0,False,False,41.11512962959334,70.35752515327816,0.2602786397242523,0.0750308424789047,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,607732,"Stallings, Jacob",,,,,unknown_not_in_current_mlb_org,45.0,False,False,41.098513683596096,,0.26875,0.0384615384615384,no_2026_milb_track,46.25,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656641,"Latz, Jacob",TEX,30.0,Left,USA,mlb_active_low_access,10.0,False,False,41.08715568502071,62.05462165507499,0.2705678988699482,0.0961025925832105,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,681293,"Arrighetti, Spencer",HOU,26.0,Right,USA,mlb_active_low_access,10.0,False,False,41.05783664138161,58.98320995692903,0.3044781374924915,0.0991255881966455,current_aaa_swing_or_multi_inning,72.666,14.333333333333334,3.0,12.558139534883722,3.767441860465116,0.0,72.389,current_aaa_multi_inning_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,593833,"Suero, Wander",ATH,34.0,Right,Dominican Republic,non40man_org_candidate,75.0,True,False,41.048328844084224,,0.4828125,0.0915492957746478,current_aaa_bullpen_track,64.516,22.666666666666668,0.0,9.926470588235292,4.764705882352941,1.1911764705882353,50.785,current_aaa_bullpen_track|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,695445,"Lee, Chase",TOR,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,41.036879907688345,,0.3366553983556613,0.088029844855506,current_aaa_bullpen_track,66.118,26.0,0.0,8.653846153846153,3.807692307692307,0.6923076923076923,56.839,current_aaa_bullpen_track,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,680951,"Nikhazy, Doug",CHC,26.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,41.03335556001441,,0.3874999999999999,0.1303418803418803,current_aaa_starter_load,79.806,33.0,7.0,9.272727272727272,6.818181818181818,1.6363636363636365,42.652,current_aaa_starter_track|home_run_damage_risk|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663460,"Bubic, Kris",KC,28.0,Left,USA,medical_red_flag,15.0,False,False,41.02262877987333,70.263491194874,0.2897789519917964,0.0806792004769313,recent_2025_2026_track_noncurrent,36.991,1.3333333333333333,1.0,0.0,6.75,0.0,38.482,walk_command_risk|medical_status_flag,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,680862,"MacIver, Willie",TOR,29.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.99930296722815,,0.395,0.0,current_aaa_regular,67.618,,,,,,,neutral_milb_diagnostic,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656492,"Griffin, Foster",WSH,30.0,Left,USA,mlb_active_low_access,10.0,False,False,40.943593888748175,63.21521319542205,0.3138513513513514,0.0707587382779198,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663567,"Lambert, Peter",HOU,29.0,Right,USA,mlb_active_low_access,10.0,False,False,40.92311293305546,65.14503647182784,0.2915887850467289,0.0944055944055944,current_aaa_swing_or_multi_inning,68.662,14.666666666666666,2.0,7.363636363636364,1.840909090909091,0.6136363636363638,57.865,current_aaa_multi_inning_track|damage_command_watch,positive_diagnostic_watch_not_score,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663554,"Mize, Casey",DET,29.0,Right,USA,medical_red_flag,15.0,False,False,40.91405789279344,69.515027748769,0.317447290640394,0.0694167078790167,current_lower_level_risk,36.648,5.0,1.0,9.0,1.8,1.8,49.934,current_lower_level_risk|home_run_damage_risk|bat_missing_upside|medical_status_flag,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656212,"Barnes, Charlie",LAD,30.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,40.909628105063966,,0.3339999999999999,0.1034482758620689,current_aaa_starter_load,91.242,43.333333333333336,8.0,9.346153846153843,3.323076923076923,1.246153846153846,58.373,current_aaa_starter_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,656550,"Holmes, Grant",ATL,30.0,Right,USA,mlb_active_low_access,10.0,False,False,40.89590220526888,57.7660441633312,0.32287284144427,0.0934465787042629,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,605280,"Holmes, Clay",NYM,33.0,Right,USA,medical_red_flag,15.0,False,False,40.890091673202434,68.75154189206978,0.3033368219778465,0.0806467403324789,no_2026_milb_track,28.0,,,,,,,no_current_milb_track|medical_status_flag,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,665795,"Cabrera, Edward",CHC,28.0,Right,Dominican Republic,mlb_active_low_access,10.0,False,False,40.89004300774788,58.11326686062007,0.3247325229503702,0.0823142779854766,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,682825,"Mey, Luis",CIN,24.0,Right,Dominican Republic,40man_not_active_medium_low_access,35.0,False,False,40.84446204338188,,0.3598755322633474,0.1264214730004391,current_aaa_bullpen_track,66.212,17.0,0.0,12.176470588235295,3.705882352941176,1.5882352941176472,56.785,current_aaa_bullpen_track|home_run_damage_risk|bat_missing_upside,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,605177,"Chafin, Andrew",,,,,unknown_not_in_current_mlb_org,45.0,False,False,40.831549456392125,,0.303169014084507,0.1009771986970684,current_aaa_bullpen_track,52.378,9.333333333333334,0.0,7.7142857142857135,5.785714285714285,0.9642857142857142,37.413,current_aaa_bullpen_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,693855,"Seymour, Ian",TB,27.0,Left,USA,mlb_active_low_access,10.0,False,False,40.746403693271326,59.75760658131493,0.3044704165161911,0.0876092631764533,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,675650,"Mercado, Michael",PHI,27.0,Right,USA,non40man_org_candidate,75.0,True,False,40.74452693313012,,0.51,0.1529411764705882,current_aaa_bullpen_track,62.945,26.333333333333332,2.0,8.544303797468356,5.810126582278481,1.3670886075949369,41.673,current_aaa_bullpen_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,685112,"McCambley, Zach",CIN,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.66076122666959,,0.3775,0.0595238095238095,current_aaa_swing_or_multi_inning,78.684,32.333333333333336,2.0,11.1340206185567,5.0103092783505145,0.8350515463917525,59.81,current_aaa_multi_inning_track|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,669160,"May, Dustin",STL,28.0,Right,USA,mlb_active_low_access,10.0,False,False,40.63451827431514,57.48112886332532,0.344417200685525,0.0774646396759984,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,670090,"Mills, Wyatt",LAD,31.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.62675508021535,,0.4,0.0952380952380952,current_aaa_bullpen_track,71.467,26.666666666666668,0.0,12.4875,4.05,0.0,75.013,current_aaa_bullpen_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,458677,"Wilson, Justin",,,,,unknown_not_in_current_mlb_org,45.0,False,False,40.61988051638863,,0.3275862068965517,0.0733173076923077,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,682995,"Barco, Hunter",PIT,25.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,40.60988577242446,,0.3905249529190206,0.093390804597701,current_aaa_starter_load,88.323,37.0,6.0,10.702702702702704,4.135135135135135,0.7297297297297298,63.949,current_aaa_starter_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,681517,"Leahy, Kyle",STL,29.0,Right,USA,mlb_active_low_access,10.0,False,False,40.60298160263789,52.761944517902,0.3216843636257832,0.0714228726283377,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,680732,"Burke, Sean",CWS,26.0,Right,USA,mlb_active_low_access,10.0,False,False,40.59263274392464,55.72537478344882,0.340510920829036,0.083672350829051,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,681252,"Anderson, Jack",BOS,26.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.567902003981885,,0.3140625,0.0714285714285714,current_aaa_starter_load,89.553,41.0,7.0,8.78048780487805,3.073170731707317,1.7560975609756098,53.314,current_aaa_starter_track|home_run_damage_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,694851,"Hoffmann, Andrew",AZ,26.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.56460059870167,,0.4408333333333333,0.1009691292565098,current_aaa_bullpen_track,53.732,13.333333333333334,0.0,7.425,6.074999999999999,0.0,47.741,current_aaa_bullpen_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,663562,"Davis, Noah",PIT,29.0,Right,USA,non40man_org_candidate,75.0,True,False,40.424749510709006,,0.5823076923076923,0.0876494023904382,current_aaa_starter_load,86.66,61.333333333333336,13.0,7.483695652173912,5.135869565217391,1.1739130434782608,45.288,current_aaa_starter_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,621111,"Buehler, Walker",SD,31.0,Right,USA,mlb_active_low_access,10.0,False,False,40.39973340864571,55.14211823735772,0.3412257210079635,0.0927566733399396,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,689690,"Jacob, Alek",SD,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.37342378038688,,0.3749740829346092,0.0713083048919225,current_aaa_bullpen_track,64.989,27.666666666666668,0.0,8.783132530120481,5.204819277108434,1.6265060240963856,43.418,current_aaa_bullpen_track|home_run_damage_risk|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,671382,"Foster, Cameron",BAL,27.0,Right,USA,40man_not_active_medium_low_access,35.0,False,False,40.37209169958445,,0.4729166666666666,0.074074074074074,current_aaa_bullpen_track,60.628,14.0,0.0,10.285714285714285,4.5,1.9285714285714284,45.428,current_aaa_bullpen_track|home_run_damage_risk|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,672442,"Cruz, Yovanny",NYY,26.0,Right,Dominican Republic,40man_not_active_medium_low_access,35.0,False,False,40.33934703550797,,0.2166666666666666,0.0384615384615384,current_aaa_bullpen_track,69.071,23.0,0.0,12.52173913043478,4.304347826086957,0.7826086956521738,64.219,current_aaa_bullpen_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,554430,"Wheeler, Zack",PHI,36.0,Right,USA,mlb_active_low_access,10.0,False,False,40.33268260024781,75.15042332552103,0.2647510297292728,0.0909660152149502,current_aaa_swing_or_multi_inning,75.151,20.0,5.0,10.35,2.25,1.35,60.757,current_aaa_multi_inning_track|bat_missing_upside,neutral_diagnostic_review,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,664059,"Haggerty, Sam",,,,,unknown_not_in_current_mlb_org,45.0,False,False,40.32082094482986,,0.2333333333333333,0.0,no_2026_milb_track,46.25,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,802408,"Mautz, Brycen",STL,24.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,40.31986930171064,,0.3821428571428571,0.1016949152542373,current_aaa_starter_load,88.917,53.0,12.0,10.0188679245283,5.943396226415094,0.6792452830188679,57.052,current_aaa_starter_track|walk_command_risk|bat_missing_upside|volatile_stuff_profile,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,686790,"McDonald, Trevor",SF,25.0,Right,USA,mlb_active_low_access,10.0,False,False,40.31233953798472,65.78424984407776,0.2934338497799036,0.0664259058625255,current_aaa_swing_or_multi_inning,57.163,15.0,4.0,7.2,9.0,0.0,44.73,current_aaa_multi_inning_track|walk_command_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,669620,"Basso, Brady",ATH,28.0,Left,USA,40man_not_active_medium_low_access,35.0,False,False,40.28174986809242,,0.3907272727272727,0.097142857142857,current_aaa_swing_or_multi_inning,73.446,22.666666666666668,2.0,9.132352941176473,3.176470588235294,0.7941176470588235,59.453,current_aaa_multi_inning_track|bat_missing_upside|damage_command_watch,positive_diagnostic_watch_not_score,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,607067,"Rea, Colin",CHC,35.0,Right,USA,mlb_active_low_access,10.0,False,False,40.23383497348017,62.29932425976343,0.3299553508278011,0.0765160300015362,no_2026_milb_track,33.75,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,543135,"Eovaldi, Nathan",TEX,36.0,Right,USA,mlb_active_low_access,10.0,False,False,40.23262337250078,72.78640375111091,0.2803404573217289,0.0730983470436934,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,605400,"Nola, Aaron",PHI,33.0,Right,USA,mlb_active_low_access,10.0,False,False,40.17226450055405,56.774962896126624,0.354802636382714,0.0715778524598413,no_2026_milb_track,43.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,592662,"Ray, Robbie",SF,34.0,Left,USA,mlb_active_low_access,10.0,False,False,40.16070694129216,61.90414771301444,0.3198429127491328,0.0941298009566637,no_2026_milb_track,28.0,,,,,,,no_current_milb_track,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,805673,"Matthews, Zebby",MIN,26.0,Right,USA,mlb_active_low_access,10.0,False,False,40.15616982863748,58.04255527535409,0.338450749618029,0.0745620546861533,current_aaa_starter_load,85.971,34.333333333333336,7.0,8.650485436893202,2.8834951456310676,2.3592233009708736,50.928,current_aaa_starter_track|home_run_damage_risk,risk_diagnostic_review_needed,False,True,diagnostic_tags_only_no_recommendation,False,False,False
regular_foreign_pitcher,641816,"Mahle, Tyler",SF,31.0,Right,USA,medical_red_flag,15.0,False,False,40.1450506267288,65.66928503153521,0.3118600122976019,0.090707065130139,no_2026_milb_track,43.0,,,,,,,no_current_milb_track|medical_status_flag,missing_or_stale_milb_context,False,True,diagnostic_tags_only_no_recommendation,False,False,False
